gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
IL4R	ENSG00000077238	ENSG00000077238	VH	cross_pseudotime	pseudotime	0.031	cross_module	IL4R	interleukin 4 receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0903480153137607	europepmc:0.7430781239304802	False	False	False	False	False	False	True	False	True	True
ENSG00000288884	ENSG00000288884	ENSG00000288884	SMA	cross_pseudotime	pseudotime	0.03	cross_module					0	0.0		False	False	False	False	False	False	False	False	False	False
TMPO	ENSG00000120802	ENSG00000120802	VH	M1762	pseudotime	0.028	per_module	TMPO	thymopoietin		Alzheimer_evidence	1	0.0100815448117728	europepmc:0.08291687846199122	False	False	False	False	False	False	False	False	False	True
PRDM4	ENSG00000110851	ENSG00000110851	QUAD	M1779	pseudotime	0.026	per_module	PRDM4	PR/SET domain 4		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
HP1BP3	ENSG00000127483	ENSG00000127483	SMA	cross_pseudotime	pseudotime	0.026	cross_module	HP1BP3	heterochromatin protein 1 binding protein 3		Alzheimer_evidence	1	0.0999667716158174	gwas_credible_sets:0.15965873697308686;europepmc:0.09558023095782708	False	False	False	False	False	False	False	False	False	True
MIR29B2CHG	ENSG00000203709	ENSG00000203709	SMA	cross_pseudotime	pseudotime	0.025	cross_module	MIR29B2CHG	MIR29B2 and MIR29C host gene			0	0.0		False	False	False	False	False	False	False	False	False	False
ENSG00000284624	ENSG00000284624	ENSG00000284624	SMA	cross_pseudotime	pseudotime	0.025	cross_module					0	0.0		False	False	False	False	False	False	False	False	False	False
JMJD6	ENSG00000070495	ENSG00000070495	VH	cross_pseudotime	pseudotime	0.025	cross_module	JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase		known_drug_target;Alzheimer_evidence	2	0.0275505355896125	europepmc:0.22659269523645148	False	False	False	False	False	False	False	False	True	True
BMI1	ENSG00000168283	ENSG00000168283	VH	M1762	pseudotime	0.022	per_module	BMI1	BMI1 proto-oncogene, polycomb ring finger		Alzheimer_evidence	1	0.0724992682411355	europepmc:0.596278955811776	False	False	False	False	False	False	False	False	False	True
QRICH2	ENSG00000129646	ENSG00000129646	SMA	cross_pseudotime	pseudotime	0.022	cross_module	QRICH2	glutamine rich 2			0	0.0		False	False	False	False	False	False	False	False	False	False
THBS1	ENSG00000137801	ENSG00000137801	QUAD	cross_pseudotime	pseudotime	0.022	cross_module	THBS1	thrombospondin 1		known_drug_target;Alzheimer_evidence	2	0.0772193784990089	europepmc:0.6351000706197221	False	False	False	False	False	False	False	False	True	True
CCNL1	ENSG00000163660	ENSG00000163660	QUAD	cross_pseudotime	pseudotime	0.022	cross_module	CCNL1	cyclin L1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
MAOA	ENSG00000189221	ENSG00000189221	SMA	cross_pseudotime	pseudotime	0.022	cross_module	MAOA	monoamine oxidase A		enzyme;known_drug_target;Alzheimer_evidence	3	0.1072739118311661	europepmc:0.8442915217562996;clinical_precedence:0.030396539880581056	False	False	False	False	False	True	False	False	True	True
CDADC1	ENSG00000102543	ENSG00000102543	VH	M1762	pseudotime	0.021	per_module	CDADC1	cytidine and dCMP deaminase domain containing 1		Alzheimer_evidence	1	0.0024140219773948	expression_atlas:0.019854414243189972	False	False	False	False	False	False	False	False	False	True
LINC00513	ENSG00000233559	ENSG00000233559	SMA	cross_pseudotime	pseudotime	0.021	cross_module	LINC00513	long intergenic non-protein coding RNA 513			0	0.0		False	False	False	False	False	False	False	False	False	False
TXNIP	ENSG00000265972	ENSG00000265972	SMA	cross_pseudotime	pseudotime	0.021	cross_module	TXNIP	thioredoxin interacting protein		Alzheimer_evidence	1	0.106838793798807	europepmc:0.8625650944693167;expression_atlas:0.06457368608345984	False	False	False	False	False	False	False	False	False	True
GPR4	ENSG00000177464	ENSG00000177464	VH	M2044	sqrt_parksc_demog_slope	0.3	per_module	GPR4	G protein-coupled receptor 4		GPCR;receptor;known_drug_target;Alzheimer_evidence	4	0.0053281095717044	europepmc:0.04382167832783768	False	True	False	False	False	False	True	False	True	True
IGFBP4	ENSG00000141753	ENSG00000141753	VH	M2044	sqrt_parksc_demog_slope	0.286	per_module	IGFBP4	insulin like growth factor binding protein 4		enzyme;Alzheimer_evidence	2	0.0040653784015317	europepmc:0.03343619386863916	False	False	False	False	False	True	False	False	False	True
SLC7A8	ENSG00000092068	ENSG00000092068	QUAD	M1989	sqrt_parksc_demog_slope	0.241	per_module	SLC7A8	solute carrier family 7 member 8		transporter;known_drug_target;Alzheimer_evidence	3	0.0064368491357585	europepmc:0.052940640292012	False	False	False	False	True	False	False	False	True	True
ENSG00000279811	ENSG00000279811	ENSG00000279811	VH	M154	sqrt_parksc_demog_slope	0.183	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
HM13	ENSG00000101294	ENSG00000101294	QUAD	M1989	sqrt_parksc_demog_slope	0.176	per_module	HM13	histocompatibility minor 13		enzyme;Alzheimer_evidence	2	0.0127661700477852	europepmc:0.10499690176858723	False	False	False	False	False	True	False	False	False	True
TNFRSF1A	ENSG00000067182	ENSG00000067182	VH	M2044	sqrt_parksc_demog_slope	0.163	per_module	TNFRSF1A	TNF receptor superfamily member 1A		receptor;known_drug_target;Alzheimer_evidence	3	0.0967267609943841	europepmc:0.7897299110830466;expression_atlas:0.023243897123347148	False	False	False	False	False	False	True	False	True	True
ITGA5	ENSG00000161638	ENSG00000161638	SMA	M1974	sqrt_parksc_demog_slope	0.156	per_module	ITGA5	integrin subunit alpha 5		known_drug_target;Alzheimer_evidence	2	0.0161071631518437	europepmc:0.13247530158962148	False	False	False	False	False	False	False	False	True	True
THBS1	ENSG00000137801	ENSG00000137801	QUAD	M1987	sqrt_parksc_demog_slope	0.148	per_module	THBS1	thrombospondin 1		known_drug_target;Alzheimer_evidence	2	0.0772193784990089	europepmc:0.6351000706197221	False	False	False	False	False	False	False	False	True	True
SUSD6	ENSG00000100647	ENSG00000100647	SMA	M1974	sqrt_parksc_demog_slope	0.135	per_module	SUSD6	sushi domain containing 6			0	0.0		False	False	False	False	False	False	False	False	False	False
ZFP36	ENSG00000128016	ENSG00000128016	QUAD	M1987	sqrt_parksc_demog_slope	0.132	per_module	ZFP36	ZFP36 zinc finger CCCH-type		transcription_factor;Alzheimer_evidence	2	0.0487884015441466	europepmc:0.4012660794273105	False	False	False	False	False	False	False	True	False	True
HLA-E	ENSG00000204592	ENSG00000204592	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.127	cross_module	HLA-E	major histocompatibility complex, class I, E		Alzheimer_evidence	1	0.0173210941215268	europepmc:0.12959975875133586;expression_atlas:0.05143865670483855	False	False	False	False	False	False	False	False	False	True
GTPBP1	ENSG00000100226	ENSG00000100226	QUAD	M1989	sqrt_parksc_demog_slope	0.126	per_module	GTPBP1	GTP binding protein 1		Alzheimer_evidence	1	0.0068166950975178	europepmc:0.05606472911307172	False	False	False	False	False	False	False	False	False	True
HLA-E	ENSG00000204592	ENSG00000204592	SMA	M1974	sqrt_parksc_demog_slope	0.124	per_module	HLA-E	major histocompatibility complex, class I, E		Alzheimer_evidence	1	0.0173210941215268	europepmc:0.12959975875133586;expression_atlas:0.05143865670483855	False	False	False	False	False	False	False	False	False	True
ENSG00000258844	ENSG00000258844	ENSG00000258844	VH	M154	sqrt_parksc_demog_slope	0.117	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
VARS1	ENSG00000204394	ENSG00000204394	QUAD	M1989	sqrt_parksc_demog_slope	0.116	per_module	VARS1	valyl-tRNA synthetase 1		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
IRAK3	ENSG00000090376	ENSG00000090376	QUAD	M1987	sqrt_parksc_demog_slope	0.112	per_module	IRAK3	interleukin 1 receptor associated kinase 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.0137916279189103	europepmc:0.11343090342760641	True	False	False	False	False	True	True	False	True	True
SLC39A1	ENSG00000143570	ENSG00000143570	VH	M2044	sqrt_parksc_demog_slope	0.112	per_module	SLC39A1	solute carrier family 39 member 1		transporter;known_drug_target;Alzheimer_evidence	3	0.0060689791349618	europepmc:0.04991504920301051	False	False	False	False	True	False	False	False	True	True
TNFRSF10B	ENSG00000120889	ENSG00000120889	SMA	M1974	sqrt_parksc_demog_slope	0.111	per_module	TNFRSF10B	TNF receptor superfamily member 10b		receptor;known_drug_target;Alzheimer_evidence	3	0.0849541889943473	europepmc:0.6807446851438866;expression_atlas:0.07188506063692883	False	False	False	False	False	False	True	False	True	True
MORC2	ENSG00000133422	ENSG00000133422	QUAD	M1989	sqrt_parksc_demog_slope	0.11	per_module	MORC2	MORC family CW-type zinc finger 2		transcription_factor;Alzheimer_evidence	2	0.0475091471834388	gwas_credible_sets:0.07662911260582028;europepmc:0.030396539880581056	False	False	False	False	False	False	False	True	False	True
THBS1	ENSG00000137801	ENSG00000137801	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.107	cross_module	THBS1	thrombospondin 1		known_drug_target;Alzheimer_evidence	2	0.0772193784990089	europepmc:0.6351000706197221	False	False	False	False	False	False	False	False	True	True
IFITM2	ENSG00000185201	ENSG00000185201	VH	M2044	sqrt_parksc_demog_slope	0.104	per_module	IFITM2	interferon induced transmembrane protein 2		Alzheimer_evidence	1	0.0185277784679919	europepmc:0.14606389706630776;expression_atlas:0.025280185897950273	False	False	False	False	False	False	False	False	False	True
NUP188	ENSG00000095319	ENSG00000095319	SMA	M1974	sqrt_parksc_demog_slope	0.103	per_module	NUP188	nucleoporin 188		Alzheimer_evidence	1	0.2693886816615866	crispr_screen:0.4400842718270749;europepmc:0.06079307976116211	False	False	False	False	False	False	False	False	False	True
SLCO2B1	ENSG00000137491	ENSG00000137491	SMA	M1974	sqrt_parksc_demog_slope	0.101	per_module	SLCO2B1	solute carrier organic anion transporter family member 2B1		transporter;known_drug_target;Alzheimer_evidence	3	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	True	False	False	False	True	True
PHC2	ENSG00000134686	ENSG00000134686	QUAD	M1989	sqrt_parksc_demog_slope	0.098	per_module	PHC2	polyhomeotic homolog 2			0	0.0		False	False	False	False	False	False	False	False	False	False
TRIM62	ENSG00000116525	ENSG00000116525	QUAD	M1989	sqrt_parksc_demog_slope	0.097	per_module	TRIM62	tripartite motif containing 62			0	0.0		False	False	False	False	False	False	False	False	False	False
CCNL1	ENSG00000163660	ENSG00000163660	QUAD	M1987	sqrt_parksc_demog_slope	0.096	per_module	CCNL1	cyclin L1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
ADAMTS9	ENSG00000163638	ENSG00000163638	QUAD	M1987	sqrt_parksc_demog_slope	0.093	per_module	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9		enzyme;known_drug_target;Alzheimer_evidence	3	0.0047737397896773	europepmc:0.03926219734575053	False	False	False	False	False	True	False	False	True	True
SLC5A3	ENSG00000198743	ENSG00000198743	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.092	cross_module	SLC5A3	solute carrier family 5 member 3		transporter;known_drug_target;Alzheimer_evidence	3	0.0158332754248291	europepmc:0.11990495860767064;expression_atlas:0.04127088165191573	False	False	False	False	True	False	False	False	True	True
ACTN2	ENSG00000077522	ENSG00000077522	VH	M154	sqrt_parksc_demog_slope	0.091	per_module	ACTN2	actinin alpha 2		Alzheimer_evidence	1	0.1943868243346786	crispr_screen:0.31767869048584413;europepmc:0.041457503003792494	False	False	False	False	False	False	False	False	False	True
PITPNB	ENSG00000180957	ENSG00000180957	QUAD	M1987	sqrt_parksc_demog_slope	0.09	per_module	PITPNB	phosphatidylinositol transfer protein beta		Alzheimer_evidence	1	0.0022174791281082	europepmc:0.01823792392834863	False	False	False	False	False	False	False	False	False	True
AEN	ENSG00000181026	ENSG00000181026	QUAD	M1989	sqrt_parksc_demog_slope	0.09	per_module	AEN	apoptosis enhancing nuclease		Alzheimer_evidence	1	0.0060980676022975	europepmc:0.05015429080295874	False	False	False	False	False	False	False	False	False	True
DLG2	ENSG00000150672	ENSG00000150672	VH	M154	sqrt_parksc_demog_slope	0.089	per_module	DLG2	discs large MAGUK scaffold protein 2		enzyme;Alzheimer_evidence	2	0.2667895308748997	gwas_credible_sets:0.4236767625858741;europepmc:0.3034351509348028	False	False	False	False	False	True	False	False	False	True
PLEKHH1	ENSG00000054690	ENSG00000054690	VH	M154	sqrt_parksc_demog_slope	0.088	per_module	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1		Alzheimer_evidence	1	0.0070880729942147	expression_atlas:0.05829670928057649	False	False	False	False	False	False	False	False	False	True
SLCO2B1	ENSG00000137491	ENSG00000137491	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.086	cross_module	SLCO2B1	solute carrier organic anion transporter family member 2B1		transporter;known_drug_target;Alzheimer_evidence	3	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	True	False	False	False	True	True
TMEM125	ENSG00000179178	ENSG00000179178	VH	M154	sqrt_parksc_demog_slope	0.085	per_module	TMEM125	transmembrane protein 125			0	0.0		False	False	False	False	False	False	False	False	False	False
PPRC1	ENSG00000148840	ENSG00000148840	QUAD	M1989	sqrt_parksc_demog_slope	0.084	per_module	PPRC1	PPARG related coactivator 1		Alzheimer_evidence	1	0.0145901788036427	europepmc:0.11999868127230244	False	False	False	False	False	False	False	False	False	True
EHD3	ENSG00000013016	ENSG00000013016	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.082	cross_module	EHD3	EH domain containing 3		Alzheimer_evidence	1	0.004645704704471	expression_atlas:0.030610022410289085;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
KHNYN	ENSG00000100441	ENSG00000100441	SMA	M1974	sqrt_parksc_demog_slope	0.081	per_module	KHNYN	KH and NYN domain containing			0	0.0		False	False	False	False	False	False	False	False	False	False
VWF	ENSG00000110799	ENSG00000110799	SMA	M1974	sqrt_parksc_demog_slope	0.079	per_module	VWF	von Willebrand factor		receptor;known_drug_target;Alzheimer_evidence	3	0.0917090328963894	europepmc:0.7510298170939028;expression_atlas:0.012968638889062403	False	False	False	False	False	False	True	False	True	True
POLR1A	ENSG00000068654	ENSG00000068654	QUAD	M1989	sqrt_parksc_demog_slope	0.079	per_module	POLR1A	RNA polymerase I subunit A		Alzheimer_evidence	1	0.0022174791281082	europepmc:0.01823792392834863	False	False	False	False	False	False	False	False	False	True
SLC39A14	ENSG00000104635	ENSG00000104635	QUAD	M1987	sqrt_parksc_demog_slope	0.078	per_module	SLC39A14	solute carrier family 39 member 14		transporter;known_drug_target;Alzheimer_evidence	3	0.0051741179655858	europepmc:0.04255515583281348	False	False	False	False	True	False	False	False	True	True
ITGA5	ENSG00000161638	ENSG00000161638	VH	M2044	sqrt_parksc_demog_slope	0.078	per_module	ITGA5	integrin subunit alpha 5		known_drug_target;Alzheimer_evidence	2	0.0161071631518437	europepmc:0.13247530158962148	False	False	False	False	False	False	False	False	True	True
F11R	ENSG00000158769	ENSG00000158769	VH	M2044	sqrt_parksc_demog_slope	0.078	per_module	F11R	F11 receptor		receptor;Alzheimer_evidence	2	0.0148622306411189	europepmc:0.12223620434684522	False	False	False	False	False	False	True	False	False	True
TMEM144	ENSG00000164124	ENSG00000164124	VH	M154	sqrt_parksc_demog_slope	0.077	per_module	TMEM144	transmembrane protein 144		Alzheimer_evidence	1	0.0047294510997554	expression_atlas:0.034338458703943336;europepmc:0.01823792392834863	False	False	False	False	False	False	False	False	False	True
AGPAT4	ENSG00000026652	ENSG00000026652	VH	M154	sqrt_parksc_demog_slope	0.076	per_module	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
SLA	ENSG00000155926	ENSG00000155926	QUAD	M1987	sqrt_parksc_demog_slope	0.076	per_module	SLA	Src like adaptor		Alzheimer_evidence	1	0.0086851265850904	europepmc:0.07143186871936547	False	False	False	False	False	False	False	False	False	True
SGK2	ENSG00000101049	ENSG00000101049	VH	M154	sqrt_parksc_demog_slope	0.075	per_module	SGK2	serum/glucocorticoid regulated kinase 2		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.004250168328874	europepmc:0.03495602086266821	True	False	False	False	False	True	False	False	True	True
ADAMTS4	ENSG00000158859	ENSG00000158859	QUAD	M1987	sqrt_parksc_demog_slope	0.075	per_module	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4		enzyme;known_drug_target;Alzheimer_evidence	3	0.180224426305823	gwas_credible_sets:0.28683363976747844;europepmc:0.1924371301179699	False	False	False	False	False	True	False	False	True	True
WAC	ENSG00000095787	ENSG00000095787	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.075	cross_module	WAC	WW domain containing adaptor with coiled-coil		Alzheimer_evidence	1	0.0066524373843246	europepmc:0.0547137717850459	False	False	False	False	False	False	False	False	False	True
TGFBR2	ENSG00000163513	ENSG00000163513	SMA	M1974	sqrt_parksc_demog_slope	0.073	per_module	TGFBR2	transforming growth factor beta receptor 2		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.4830083848043395	crispr_screen:0.7599134970145264;europepmc:0.6919723932755801	True	False	False	False	False	True	True	False	True	True
KDSR	ENSG00000119537	ENSG00000119537	QUAD	M1987	sqrt_parksc_demog_slope	0.073	per_module	KDSR	3-ketodihydrosphingosine reductase		enzyme;known_drug_target;Alzheimer_evidence	3	0.005562790938453	expression_atlas:0.04575184346892399	False	False	False	False	False	True	False	False	True	True
PITPNA	ENSG00000174238	ENSG00000174238	QUAD	M1989	sqrt_parksc_demog_slope	0.073	per_module	PITPNA	phosphatidylinositol transfer protein alpha			0	0.0		False	False	False	False	False	False	False	False	False	False
IL4R	ENSG00000077238	ENSG00000077238	VH	M2044	sqrt_parksc_demog_slope	0.073	per_module	IL4R	interleukin 4 receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0903480153137607	europepmc:0.7430781239304802	False	False	False	False	False	False	True	False	True	True
MTMR3	ENSG00000100330	ENSG00000100330	SMA	M1974	sqrt_parksc_demog_slope	0.072	per_module	MTMR3	myotubularin related protein 3		enzyme;transcription_factor;Alzheimer_evidence	3	0.5262820110553627	crispr_screen:0.8274613634158176;gwas_credible_sets:0.15293033017902088	False	False	False	False	False	True	False	True	False	True
SEC61A1	ENSG00000058262	ENSG00000058262	SMA	M1974	sqrt_parksc_demog_slope	0.072	per_module	SEC61A1	SEC61 translocon subunit alpha 1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
CNOT12	ENSG00000149115	ENSG00000149115	QUAD	M1989	sqrt_parksc_demog_slope	0.072	per_module	CNOT12	CCR4-NOT transcription complex subunit 12		Alzheimer_evidence	1	0.3182294029411329	gwas_credible_sets:0.5234632036925277	False	False	False	False	False	False	False	False	False	True
PLEKHH1	ENSG00000054690	ENSG00000054690	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.072	cross_module	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1		Alzheimer_evidence	1	0.0070880729942147	expression_atlas:0.05829670928057649	False	False	False	False	False	False	False	False	False	True
AGPAT4	ENSG00000026652	ENSG00000026652	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.072	cross_module	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
TRPV6	ENSG00000165125	ENSG00000165125	VH	M154	sqrt_parksc_demog_slope	0.071	per_module	TRPV6	transient receptor potential cation channel subfamily V member 6		ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.0020121569866167	europepmc:0.01654922726831635	False	False	True	False	False	False	True	False	True	True
SEC14L5	ENSG00000103184	ENSG00000103184	VH	M154	sqrt_parksc_demog_slope	0.071	per_module	SEC14L5	SEC14 like lipid binding 5		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
FOSL2	ENSG00000075426	ENSG00000075426	QUAD	M1989	sqrt_parksc_demog_slope	0.07	per_module	FOSL2	FOS like 2, AP-1 transcription factor subunit		transcription_factor;Alzheimer_evidence	2	0.0164797710425323	europepmc:0.13553986002417093	False	False	False	False	False	False	False	True	False	True
MOG	ENSG00000204655	ENSG00000204655	VH	M154	sqrt_parksc_demog_slope	0.069	per_module	MOG	myelin oligodendrocyte glycoprotein		Alzheimer_evidence	1	0.1152724252506669	europepmc:0.9480719327227538	False	False	False	False	False	False	False	False	False	True
GALNT10	ENSG00000164574	ENSG00000164574	SMA	M1974	sqrt_parksc_demog_slope	0.069	per_module	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10		enzyme;Alzheimer_evidence	2	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	True	False	False	False	True
NFIL3	ENSG00000165030	ENSG00000165030	QUAD	M1987	sqrt_parksc_demog_slope	0.069	per_module	NFIL3	nuclear factor, interleukin 3 regulated		Alzheimer_evidence	1	0.0130365860064759	europepmc:0.10722097036120597	False	False	False	False	False	False	False	False	False	True
SOCS3	ENSG00000184557	ENSG00000184557	QUAD	M1987	sqrt_parksc_demog_slope	0.069	per_module	SOCS3	suppressor of cytokine signaling 3		Alzheimer_evidence	1	0.0518789047883094	europepmc:0.4266842952530632	False	False	False	False	False	False	False	False	False	True
NPC1	ENSG00000141458	ENSG00000141458	QUAD	M1989	sqrt_parksc_demog_slope	0.069	per_module	NPC1	NPC intracellular cholesterol transporter 1		transporter;known_drug_target;Alzheimer_evidence	3	0.0872950190123122	europepmc:0.7179683884684601	False	False	False	False	True	False	False	False	True	True
ERBB3	ENSG00000065361	ENSG00000065361	VH	M154	sqrt_parksc_demog_slope	0.068	per_module	ERBB3	erb-b2 receptor tyrosine kinase 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.0218860149812575	europepmc:0.1681967034295148;expression_atlas:0.04722984170525977	True	False	False	False	False	True	True	False	True	True
SAT1	ENSG00000130066	ENSG00000130066	QUAD	M1987	sqrt_parksc_demog_slope	0.068	per_module	SAT1	spermidine/spermine N1-acetyltransferase 1		enzyme;Alzheimer_evidence	2	0.0156635462965618	europepmc:0.10972933902169674;expression_atlas:0.07638952943700075	False	False	False	False	False	True	False	False	False	True
CARNS1	ENSG00000172508	ENSG00000172508	VH	M154	sqrt_parksc_demog_slope	0.067	per_module	CARNS1	carnosine synthase 1		enzyme;Alzheimer_evidence	2	0.0121961352045951	europepmc:0.10030858160591748	False	False	False	False	False	True	False	False	False	True
ZNF536	ENSG00000198597	ENSG00000198597	VH	M154	sqrt_parksc_demog_slope	0.067	per_module	ZNF536	zinc finger protein 536		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
NIPAL4	ENSG00000172548	ENSG00000172548	VH	M154	sqrt_parksc_demog_slope	0.066	per_module	NIPAL4	NIPA like domain containing 4		transporter;known_drug_target;Alzheimer_evidence	3	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	True	False	False	False	True	True
RREB1	ENSG00000124782	ENSG00000124782	SMA	M1974	sqrt_parksc_demog_slope	0.066	per_module	RREB1	ras responsive element binding protein 1		transcription_factor;Alzheimer_evidence	2	0.0091851478394453	europepmc:0.07554435369561009	False	False	False	False	False	False	False	True	False	True
CLIC1	ENSG00000213719	ENSG00000213719	SMA	M1974	sqrt_parksc_demog_slope	0.065	per_module	CLIC1	CLIC family member 1		Alzheimer_evidence	1	0.0705439780749477	europepmc:0.5801974365511176	False	False	False	False	False	False	False	False	False	True
MGAT1	ENSG00000131446	ENSG00000131446	SMA	M1974	sqrt_parksc_demog_slope	0.065	per_module	MGAT1	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase		enzyme;Alzheimer_evidence	2	0.3501686449018109	crispr_screen:0.5657433892324882;europepmc:0.20514884479289877	False	False	False	False	False	True	False	False	False	True
TGIF1	ENSG00000177426	ENSG00000177426	QUAD	M1987	sqrt_parksc_demog_slope	0.065	per_module	TGIF1	TGFB induced factor homeobox 1		transcription_factor;Alzheimer_evidence	2	0.031320866073821	europepmc:0.25760223200462423	False	False	False	False	False	False	False	True	False	True
WDR37	ENSG00000047056	ENSG00000047056	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.065	cross_module	WDR37	WD repeat domain 37		Alzheimer_evidence	1	0.0119532425305351	europepmc:0.09270944663577223;expression_atlas:0.022405739775890655	False	False	False	False	False	False	False	False	False	True
KLK6	ENSG00000167755	ENSG00000167755	VH	M154	sqrt_parksc_demog_slope	0.064	per_module	KLK6	kallikrein related peptidase 6		enzyme;known_drug_target;Alzheimer_evidence	3	0.1050834051720276	europepmc:0.8642711109954375	False	False	False	False	False	True	False	False	True	True
ATP10B	ENSG00000118322	ENSG00000118322	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.064	cross_module	ATP10B	ATPase phospholipid transporting 10B (putative)		enzyme;known_drug_target	2	0.0		False	False	False	False	False	True	False	False	True	False
GALNT10	ENSG00000164574	ENSG00000164574	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.064	cross_module	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10		enzyme;Alzheimer_evidence	2	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	True	False	False	False	True
NOP2	ENSG00000111641	ENSG00000111641	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.063	cross_module	NOP2	NOP2 nucleolar protein		Alzheimer_evidence	1	0.0027718489101352	europepmc:0.02279740491043579	False	False	False	False	False	False	False	False	False	True
LRP10	ENSG00000197324	ENSG00000197324	SMA	M1974	sqrt_parksc_demog_slope	0.062	per_module	LRP10	LDL receptor related protein 10		receptor;Alzheimer_evidence	2	0.100605318985194	europepmc:0.815340027640922;expression_atlas:0.04840209857072033	False	False	False	False	False	False	True	False	False	True
TAGLN2	ENSG00000158710	ENSG00000158710	VH	M2044	sqrt_parksc_demog_slope	0.062	per_module	TAGLN2	transgelin 2		Alzheimer_evidence	1	0.0196860690333202	europepmc:0.1619104436776436	False	False	False	False	False	False	False	False	False	True
NFKBIZ	ENSG00000144802	ENSG00000144802	QUAD	M1987	sqrt_parksc_demog_slope	0.061	per_module	NFKBIZ	NFKB inhibitor zeta		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.0112444503624013	europepmc:0.08537543704125201;expression_atlas:0.02842359223812558	False	False	False	False	False	False	False	True	True	True
NOP2	ENSG00000111641	ENSG00000111641	QUAD	M1989	sqrt_parksc_demog_slope	0.061	per_module	NOP2	NOP2 nucleolar protein		Alzheimer_evidence	1	0.0027718489101352	europepmc:0.02279740491043579	False	False	False	False	False	False	False	False	False	True
BYSL	ENSG00000112578	ENSG00000112578	QUAD	M1989	sqrt_parksc_demog_slope	0.061	per_module	BYSL	bystin like		Alzheimer_evidence	1	0.0370243811093745	gwas_credible_sets:0.059762425303301114;europepmc:0.02279740491043579	False	False	False	False	False	False	False	False	False	True
