cluster_id	unique_genes	tissues	cluster_size	original_cluster_type	dominant_tissue	max_tissue_fraction	is_tissue_specific_095	cluster_tissue_class_095	AC	MFBA9BA46	PCGBA23	frac_AC	frac_MFBA9BA46	frac_PCGBA23	n_kinase	frac_kinase	n_GPCR	frac_GPCR	n_ion_channel	frac_ion_channel	n_nuclear_receptor	frac_nuclear_receptor	n_transporter	frac_transporter	n_enzyme	frac_enzyme	n_receptor	frac_receptor	n_transcription_factor	frac_transcription_factor	n_known_drug_target	frac_known_drug_target	n_Alzheimer_evidence	frac_Alzheimer_evidence	n_any_therapeutic_category	frac_any_therapeutic_category	target_category_score	representative_target_genes	target_rank
1510	74	AC;MFBA9BA46;PCGBA23	74	CT	PCGBA23	0.8648648648648649	False	Cross tissue	3.0	7.0	64.0	0.04054054054054054	0.0945945945945946	0.8648648648648649	2	0.027027027027027	0	0.0	2	0.027027027027027	0	0.0	3	0.0405405405405405	27	0.3648648648648648	2	0.027027027027027	0	0.0	14	0.1891891891891892	65	0.8783783783783784	68	0.918918918918919	115	IMP3(Alzheimer_evidence);NDUFB10(Alzheimer_evidence);LRRK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);TRMT10C(enzyme;Alzheimer_evidence);GSTO1(enzyme;known_drug_target;Alzheimer_evidence);PPP2CA(enzyme;known_drug_target;Alzheimer_evidence);CISD1(Alzheimer_evidence);DNM1L(enzyme;Alzheimer_evidence);GAPDH(enzyme;Alzheimer_evidence);CALM2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);MDH1(enzyme;Alzheimer_evidence);UBE2N(enzyme;Alzheimer_evidence);TUBB3(known_drug_target;Alzheimer_evidence);IDH3B(enzyme;Alzheimer_evidence);TUBA4A(known_drug_target;Alzheimer_evidence);NAP1L5(Alzheimer_evidence);APMAP(Alzheimer_evidence);SOD1(enzyme;Alzheimer_evidence);VDAC1(ion_channel;Alzheimer_evidence);GHITM(Alzheimer_evidence);DDX24(Alzheimer_evidence);PPIA(enzyme;known_drug_target;Alzheimer_evidence);TAC1(known_drug_target;Alzheimer_evidence);USP6(enzyme;Alzheimer_evidence);LGALS1(receptor;known_drug_target;Alzheimer_evidence)	114
1603	136	AC;MFBA9BA46;PCGBA23	157	CT	AC	0.3630573248407643	False	Cross tissue	57.0	54.0	46.0	0.3630573248407643	0.34394904458598724	0.2929936305732484	5	0.0367647058823529	0	0.0	0	0.0	0	0.0	6	0.0441176470588235	19	0.1397058823529411	4	0.0294117647058823	16	0.1176470588235294	12	0.088235294117647	49	0.3602941176470588	78	0.5735294117647058	111	ILF3(Alzheimer_evidence);SEMA3C(Alzheimer_evidence);EEA1(transcription_factor;Alzheimer_evidence);KIF2A(Alzheimer_evidence);HMGB1(known_drug_target;Alzheimer_evidence);SIGMAR1(receptor;known_drug_target;Alzheimer_evidence);ERMAP(Alzheimer_evidence);ORMDL3(Alzheimer_evidence);CCZ1(Alzheimer_evidence);P2RX4(receptor;known_drug_target;Alzheimer_evidence);HGH1(Alzheimer_evidence);BRD3(known_drug_target;Alzheimer_evidence);SKA2(Alzheimer_evidence);KIF1B(Alzheimer_evidence);GOLGA5(Alzheimer_evidence);UNC5CL(Alzheimer_evidence);GPC2(Alzheimer_evidence);SERINC1(Alzheimer_evidence);RFC1(Alzheimer_evidence);EID1(Alzheimer_evidence);NAGLU(enzyme;Alzheimer_evidence);ACTR1A(Alzheimer_evidence);QPRT(enzyme;Alzheimer_evidence);TNFRSF13C(receptor;known_drug_target;Alzheimer_evidence);EAF2(Alzheimer_evidence)	115
1861	96	AC;MFBA9BA46;PCGBA23	111	CT	PCGBA23	0.3783783783783784	False	Cross tissue	31.0	38.0	42.0	0.27927927927927926	0.34234234234234234	0.3783783783783784	4	0.0416666666666666	2	0.0208333333333333	1	0.0104166666666666	0	0.0	2	0.0208333333333333	25	0.2604166666666667	7	0.0729166666666666	1	0.0104166666666666	16	0.1666666666666666	53	0.5520833333333334	60	0.625	111	PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);ADARB2(enzyme;Alzheimer_evidence);MRPL16(Alzheimer_evidence);CKAP5(Alzheimer_evidence);CBR4(enzyme;Alzheimer_evidence);CKMT2(kinase;enzyme;Alzheimer_evidence);LGI1(Alzheimer_evidence);LRP6(receptor;Alzheimer_evidence);PON3(enzyme;known_drug_target;Alzheimer_evidence);CNTN1(known_drug_target;Alzheimer_evidence);NAT8L(known_drug_target;Alzheimer_evidence);LANCL2(enzyme;known_drug_target;Alzheimer_evidence);SUPT4H1(Alzheimer_evidence);KIF6(Alzheimer_evidence);ROR1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ECE2(enzyme;known_drug_target;Alzheimer_evidence);DNAI1(Alzheimer_evidence);PCYT1B(enzyme;Alzheimer_evidence);HNMT(enzyme;Alzheimer_evidence);RNF103(Alzheimer_evidence);CRLF1(receptor;known_drug_target;Alzheimer_evidence);TYRO3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);UBL5(Alzheimer_evidence);TNS3(Alzheimer_evidence);CLCN2(ion_channel;transporter;known_drug_target;Alzheimer_evidence)	116
1509	79	AC;MFBA9BA46;PCGBA23	80	CT	PCGBA23	0.9	False	Cross tissue	2.0	6.0	72.0	0.025	0.075	0.9	1	0.0126582278481012	0	0.0	1	0.0126582278481012	1	0.0126582278481012	3	0.0379746835443038	23	0.2911392405063291	2	0.0253164556962025	1	0.0126582278481012	11	0.1392405063291139	64	0.810126582278481	69	0.8734177215189873	107	CLTC(Alzheimer_evidence);AP2M1(Alzheimer_evidence);ARPC5L(Alzheimer_evidence);LCMT1(enzyme;Alzheimer_evidence);DSTN(Alzheimer_evidence);HAGH(enzyme;Alzheimer_evidence);UBE2V2(enzyme;Alzheimer_evidence);CUL2(Alzheimer_evidence);SEH1L(Alzheimer_evidence);KLC1(Alzheimer_evidence);AVL9(Alzheimer_evidence);TM2D3(Alzheimer_evidence);HK1(enzyme;Alzheimer_evidence);OLA1(Alzheimer_evidence);VPS35(Alzheimer_evidence);RAN(Alzheimer_evidence);FANCA(Alzheimer_evidence);ATP6V0D1(known_drug_target;Alzheimer_evidence);ALDOA(enzyme;Alzheimer_evidence);HINT1(Alzheimer_evidence);ATP5MC1(enzyme;known_drug_target;Alzheimer_evidence);YARS1(enzyme;known_drug_target;Alzheimer_evidence);USP14(enzyme;known_drug_target;Alzheimer_evidence);IARS1(enzyme;Alzheimer_evidence);NRBP1(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence)	117
1046	64	AC	64	TS	AC	1.0	True	Tissue specific	64.0	0.0	0.0	1.0	0.0	0.0	5	0.078125	1	0.015625	0	0.0	1	0.015625	2	0.03125	16	0.25	6	0.09375	6	0.09375	13	0.203125	57	0.890625	58	0.90625	107	CD2AP(Alzheimer_evidence);ITPKB(kinase;enzyme;known_drug_target;Alzheimer_evidence);DDR2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ATP10D(enzyme;known_drug_target;Alzheimer_evidence);PCBP2(Alzheimer_evidence);SLC12A4(transporter;known_drug_target;Alzheimer_evidence);PRKD3(kinase;enzyme;known_drug_target;Alzheimer_evidence);BNC2(transcription_factor;Alzheimer_evidence);TGFB2(known_drug_target;Alzheimer_evidence);YAP1(Alzheimer_evidence);SERPINA5(enzyme;Alzheimer_evidence);INPPL1(enzyme;known_drug_target;Alzheimer_evidence);SERBP1(Alzheimer_evidence);TRIM4(Alzheimer_evidence);PTBP1(Alzheimer_evidence);TGFBR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);LAMB2(Alzheimer_evidence);PLEC(Alzheimer_evidence);ZEB1(transcription_factor;Alzheimer_evidence);PRCP(enzyme;known_drug_target;Alzheimer_evidence);GEM(Alzheimer_evidence);NFIC(Alzheimer_evidence);WWTR1(Alzheimer_evidence);ZFP36L1(transcription_factor;Alzheimer_evidence);ENAH(Alzheimer_evidence)	118
737	89	AC;MFBA9BA46;PCGBA23	103	CT	MFBA9BA46	0.4077669902912621	False	Cross tissue	29.0	42.0	32.0	0.2815533980582524	0.4077669902912621	0.3106796116504854	10	0.1123595505617977	0	0.0	0	0.0	0	0.0	1	0.0112359550561797	17	0.1910112359550561	3	0.0337078651685393	11	0.1235955056179775	13	0.146067415730337	50	0.5617977528089888	61	0.6853932584269663	105	TRRAP(kinase;enzyme;known_drug_target;Alzheimer_evidence);MRPL33(Alzheimer_evidence);GKAP1(kinase;enzyme;Alzheimer_evidence);LPAR2(receptor;known_drug_target;Alzheimer_evidence);TARDBP(Alzheimer_evidence);HNRNPA2B1(Alzheimer_evidence);ACSS2(enzyme;known_drug_target;Alzheimer_evidence);HSPBAP1(Alzheimer_evidence);IRF3(transcription_factor;Alzheimer_evidence);NFYA(transcription_factor;Alzheimer_evidence);CCDC88B(Alzheimer_evidence);LINC-PINT(Alzheimer_evidence);STK36(kinase;enzyme;known_drug_target;Alzheimer_evidence);TAFAZZIN(Alzheimer_evidence);TYK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);SNRNP70(Alzheimer_evidence);STX16(Alzheimer_evidence);EPOR(receptor;known_drug_target;Alzheimer_evidence);LUC7L3(Alzheimer_evidence);ADAM33(enzyme;known_drug_target;Alzheimer_evidence);FGFR4(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);CALCOCO1(transcription_factor;Alzheimer_evidence);EGFL8(Alzheimer_evidence);KRT10(Alzheimer_evidence);TPM2(Alzheimer_evidence)	119
32	73	AC;MFBA9BA46;PCGBA23	113	CT	MFBA9BA46	0.4247787610619469	False	Cross tissue	31.0	48.0	34.0	0.2743362831858407	0.4247787610619469	0.3008849557522124	2	0.0273972602739726	1	0.0136986301369863	0	0.0	0	0.0	3	0.0410958904109589	11	0.1506849315068493	8	0.1095890410958904	3	0.0410958904109589	19	0.2602739726027397	56	0.7671232876712328	58	0.7945205479452054	103	PICALM(Alzheimer_evidence);TGFBR2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);CORO1C(Alzheimer_evidence);HEXB(enzyme;Alzheimer_evidence);LEF1(transcription_factor;Alzheimer_evidence);CRYBG1(Alzheimer_evidence);RACK1(kinase;enzyme;receptor;Alzheimer_evidence);PLAU(enzyme;known_drug_target;Alzheimer_evidence);STING1(known_drug_target;Alzheimer_evidence);B2M(Alzheimer_evidence);IL2RG(receptor;known_drug_target;Alzheimer_evidence);GSDMD(known_drug_target;Alzheimer_evidence);OAS1(enzyme;Alzheimer_evidence);DCN(Alzheimer_evidence);MGST2(enzyme;Alzheimer_evidence);HLA-B(Alzheimer_evidence);ITGA4(known_drug_target;Alzheimer_evidence);LEPR(receptor;known_drug_target;Alzheimer_evidence);TMSB4X(Alzheimer_evidence);SLC16A4(transporter;known_drug_target;Alzheimer_evidence);HLA-A(Alzheimer_evidence);IQGAP2(Alzheimer_evidence);IL15(known_drug_target;Alzheimer_evidence);IFIH1(known_drug_target;Alzheimer_evidence);TMOD3(Alzheimer_evidence)	120
736	94	AC;MFBA9BA46;PCGBA23	126	CT	AC	0.5952380952380952	False	Cross tissue	75.0	5.0	46.0	0.5952380952380952	0.03968253968253968	0.36507936507936506	4	0.0425531914893617	0	0.0	1	0.0106382978723404	0	0.0	4	0.0425531914893617	18	0.1914893617021276	5	0.0531914893617021	7	0.0744680851063829	15	0.1595744680851064	47	0.5	56	0.5957446808510638	101	CLK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);VARS2(enzyme;Alzheimer_evidence);SLC25A29(transporter;known_drug_target;Alzheimer_evidence);ANKZF1(enzyme;transcription_factor;Alzheimer_evidence);SLC39A13(transporter;known_drug_target;Alzheimer_evidence);YJU2B(Alzheimer_evidence);METTL3(enzyme;known_drug_target;Alzheimer_evidence);TRPV1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);ZGLP1(transcription_factor;Alzheimer_evidence);TMEM126B(Alzheimer_evidence);ABCB6(transporter;enzyme;known_drug_target;Alzheimer_evidence);NSUN6(Alzheimer_evidence);VTN(receptor;known_drug_target;Alzheimer_evidence);DDX17(enzyme;Alzheimer_evidence);TGM1(enzyme;Alzheimer_evidence);MED23(Alzheimer_evidence);TAFAZZIN(Alzheimer_evidence);DIP2A(enzyme;Alzheimer_evidence);SNRNP70(Alzheimer_evidence);CDK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);STX16(Alzheimer_evidence);RBM6(Alzheimer_evidence);WDR27(Alzheimer_evidence);ADAM33(enzyme;known_drug_target;Alzheimer_evidence);TNFRSF25(receptor;known_drug_target;Alzheimer_evidence)	121
1211	69	AC;MFBA9BA46;PCGBA23	69	CT	AC	0.9420289855072463	False	Cross tissue	65.0	2.0	2.0	0.9420289855072463	0.028985507246376812	0.028985507246376812	4	0.0579710144927536	1	0.0144927536231884	3	0.0434782608695652	0	0.0	0	0.0	16	0.2318840579710145	11	0.1594202898550724	4	0.0579710144927536	16	0.2318840579710145	45	0.6521739130434783	52	0.7536231884057971	100	PTPRO(enzyme;receptor;known_drug_target;Alzheimer_evidence);ANKRD55(Alzheimer_evidence);PRLR(receptor;known_drug_target;Alzheimer_evidence);UNC5C(receptor;Alzheimer_evidence);PKP2(Alzheimer_evidence);SPRY1(Alzheimer_evidence);PLA2G7(enzyme;known_drug_target;Alzheimer_evidence);AK5(kinase;enzyme;Alzheimer_evidence);OPRM1(receptor;known_drug_target;Alzheimer_evidence);GABRA5(ion_channel;receptor;known_drug_target;Alzheimer_evidence);SSTR2(receptor;known_drug_target;Alzheimer_evidence);SCN3A(ion_channel;known_drug_target;Alzheimer_evidence);WNT3(known_drug_target;Alzheimer_evidence);SCG2(Alzheimer_evidence);OPRK1(receptor;known_drug_target;Alzheimer_evidence);PCDH11X(enzyme;Alzheimer_evidence);GDA(enzyme;Alzheimer_evidence);PCLO(transcription_factor;Alzheimer_evidence);LY6H(Alzheimer_evidence);CDH12(Alzheimer_evidence);NPNT(Alzheimer_evidence);AGBL1(enzyme;Alzheimer_evidence);NUDT11(enzyme;Alzheimer_evidence);VIPR1(receptor;known_drug_target;Alzheimer_evidence);GLRA2(receptor;known_drug_target;Alzheimer_evidence)	122
1730	99	AC;MFBA9BA46;PCGBA23	125	CT	AC	0.4	False	Cross tissue	50.0	41.0	34.0	0.4	0.328	0.272	4	0.0404040404040404	0	0.0	2	0.0202020202020202	1	0.0101010101010101	0	0.0	18	0.1818181818181818	4	0.0404040404040404	9	0.0909090909090909	8	0.0808080808080808	53	0.5353535353535354	64	0.6464646464646465	99	IDUA(enzyme;Alzheimer_evidence);KMT2B(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);DRC4(Alzheimer_evidence);NR2C1(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);GTPBP2(Alzheimer_evidence);RHOT2(Alzheimer_evidence);FBN1(known_drug_target;Alzheimer_evidence);PCNT(Alzheimer_evidence);YJU2B(Alzheimer_evidence);SYNE1(Alzheimer_evidence);LYST(Alzheimer_evidence);CHKB(kinase;enzyme;Alzheimer_evidence);DDX5(Alzheimer_evidence);EXD3(Alzheimer_evidence);PRPF31(Alzheimer_evidence);PTPRM(enzyme;receptor;known_drug_target;Alzheimer_evidence);AHI1(Alzheimer_evidence);MROH1(Alzheimer_evidence);KNTC1(Alzheimer_evidence);MARCHF7(Alzheimer_evidence);ASIC3(ion_channel;known_drug_target;Alzheimer_evidence);RTEL1(Alzheimer_evidence);FNBP4(Alzheimer_evidence);RBM25(Alzheimer_evidence);ZNF875(transcription_factor;Alzheimer_evidence)	123
1582	106	AC;MFBA9BA46;PCGBA23	106	TS	AC	0.9622641509433962	True	Tissue specific	102.0	3.0	1.0	0.9622641509433962	0.02830188679245283	0.009433962264150943	3	0.0283018867924528	0	0.0	1	0.0094339622641509	0	0.0	2	0.0188679245283018	16	0.1509433962264151	1	0.0094339622641509	7	0.0660377358490566	14	0.1320754716981132	55	0.5188679245283019	63	0.5943396226415094	99	IPO13(Alzheimer_evidence);GAB2(Alzheimer_evidence);CYTH1(Alzheimer_evidence);NCKAP5(Alzheimer_evidence);MAP7(Alzheimer_evidence);VRK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);TCFL5(transcription_factor;Alzheimer_evidence);MBP(Alzheimer_evidence);TP53INP2(Alzheimer_evidence);SH3D19(Alzheimer_evidence);CPOX(enzyme;Alzheimer_evidence);ASPA(enzyme;Alzheimer_evidence);CDH1(Alzheimer_evidence);RHBDL2(enzyme;Alzheimer_evidence);FIS1(Alzheimer_evidence);MYO18A(Alzheimer_evidence);KIAA1328(Alzheimer_evidence);CTNNA3(Alzheimer_evidence);CHD7(Alzheimer_evidence);COL11A2(Alzheimer_evidence);AGTPBP1(enzyme;Alzheimer_evidence);NASP(Alzheimer_evidence);SLCO1A2(transporter;known_drug_target;Alzheimer_evidence);CDK19(kinase;enzyme;known_drug_target;Alzheimer_evidence);CD22(known_drug_target;Alzheimer_evidence)	124
1849	74	AC;MFBA9BA46;PCGBA23	92	CT	PCGBA23	0.43478260869565216	False	Cross tissue	23.0	29.0	40.0	0.25	0.31521739130434784	0.43478260869565216	0	0.0	0	0.0	0	0.0	1	0.0135135135135135	1	0.0135135135135135	27	0.3648648648648648	4	0.054054054054054	0	0.0	11	0.1486486486486486	54	0.7297297297297297	64	0.8648648648648649	98	PPT1(enzyme;known_drug_target;Alzheimer_evidence);TMEM106B(Alzheimer_evidence);PPIG(enzyme;Alzheimer_evidence);ALDH5A1(enzyme;known_drug_target;Alzheimer_evidence);UQCRQ(enzyme;Alzheimer_evidence);VWA8(Alzheimer_evidence);BBS1(Alzheimer_evidence);SLC13A3(transporter;known_drug_target;Alzheimer_evidence);ATP5PF(enzyme;known_drug_target;Alzheimer_evidence);PCCB(enzyme;known_drug_target;Alzheimer_evidence);SIGMAR1(receptor;known_drug_target;Alzheimer_evidence);SPARCL1(Alzheimer_evidence);SORCS2(receptor;Alzheimer_evidence);SHISA4(Alzheimer_evidence);NDUFA1(Alzheimer_evidence);HSPA9(Alzheimer_evidence);ACO2(enzyme;Alzheimer_evidence);YWHAE(Alzheimer_evidence);MTHFD1(enzyme;Alzheimer_evidence);OGDH(enzyme;Alzheimer_evidence);C18orf32(Alzheimer_evidence);MARCHF5(Alzheimer_evidence);PHYH(enzyme;Alzheimer_evidence);PEX7(Alzheimer_evidence);GPM6A(Alzheimer_evidence)	125
1508	64	PCGBA23	64	TS	PCGBA23	1.0	True	Tissue specific	0.0	0.0	64.0	0.0	0.0	1.0	7	0.109375	0	0.0	1	0.015625	0	0.0	2	0.03125	18	0.28125	3	0.046875	2	0.03125	11	0.171875	53	0.828125	56	0.875	97	CDK5(kinase;enzyme;known_drug_target;Alzheimer_evidence);MTMR6(enzyme;Alzheimer_evidence);CDKL1(kinase;enzyme;known_drug_target;Alzheimer_evidence);MB21D2(Alzheimer_evidence);PRICKLE1(Alzheimer_evidence);G3BP2(Alzheimer_evidence);KLHL42(Alzheimer_evidence);PEG3(transcription_factor;Alzheimer_evidence);RAB6A(Alzheimer_evidence);DGAT2(known_drug_target;Alzheimer_evidence);PPP3CB(enzyme;Alzheimer_evidence);CALM3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);DCX(Alzheimer_evidence);RGS4(known_drug_target;Alzheimer_evidence);CDKL2(kinase;enzyme;known_drug_target;Alzheimer_evidence);KCNIP4(ion_channel;Alzheimer_evidence);HAS1(enzyme;Alzheimer_evidence);GSKIP(Alzheimer_evidence);MAPK9(kinase;enzyme;known_drug_target;Alzheimer_evidence);NSF(enzyme;Alzheimer_evidence);GABARAPL1(receptor;Alzheimer_evidence);DLG3(enzyme;Alzheimer_evidence);PAM(enzyme;Alzheimer_evidence);BRAF(kinase;enzyme;known_drug_target;Alzheimer_evidence);RFK(kinase;enzyme;Alzheimer_evidence)	126
1710	83	AC;MFBA9BA46;PCGBA23	93	CT	MFBA9BA46	0.3870967741935484	False	Cross tissue	23.0	36.0	34.0	0.24731182795698925	0.3870967741935484	0.3655913978494624	3	0.036144578313253	0	0.0	0	0.0	0	0.0	0	0.0	15	0.180722891566265	3	0.036144578313253	8	0.0963855421686747	7	0.0843373493975903	40	0.4819277108433735	52	0.6265060240963856	76	NDUFV1(enzyme;Alzheimer_evidence);BRD8(known_drug_target;Alzheimer_evidence);FLT3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);NLRP3(known_drug_target;Alzheimer_evidence);FUNDC1(Alzheimer_evidence);EAPP(Alzheimer_evidence);HPF1(Alzheimer_evidence);XRCC1(Alzheimer_evidence);ZNF862(transcription_factor;Alzheimer_evidence);CDH3(Alzheimer_evidence);MPPE1(Alzheimer_evidence);NINL(Alzheimer_evidence);A1BG(enzyme;Alzheimer_evidence);FGF22(Alzheimer_evidence);COL9A1(Alzheimer_evidence);EXOC3(Alzheimer_evidence);PSMD1(Alzheimer_evidence);DHRS1(enzyme;Alzheimer_evidence);GABARAPL2(receptor;Alzheimer_evidence);NUBPL(Alzheimer_evidence);CYP2R1(enzyme;known_drug_target;Alzheimer_evidence);PARP2(known_drug_target;Alzheimer_evidence);GABPB1-AS1(Alzheimer_evidence);FLYWCH1(transcription_factor;Alzheimer_evidence);SF3B2(Alzheimer_evidence)	127
933	95	AC	95	TS	AC	1.0	True	Tissue specific	95.0	0.0	0.0	1.0	0.0	0.0	4	0.0421052631578947	0	0.0	1	0.0105263157894736	0	0.0	0	0.0	7	0.0736842105263157	1	0.0105263157894736	3	0.031578947368421	10	0.1052631578947368	49	0.5157894736842106	53	0.5578947368421052	75	CLXN(Alzheimer_evidence);COL5A1(Alzheimer_evidence);PLEKHG4B(Alzheimer_evidence);C6orf118(Alzheimer_evidence);CD36(known_drug_target;Alzheimer_evidence);LOX(enzyme;known_drug_target;Alzheimer_evidence);DNAH5(Alzheimer_evidence);ROR2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);DNAI1(Alzheimer_evidence);CIMAP1B(Alzheimer_evidence);SPAG8(Alzheimer_evidence);SFRP2(known_drug_target;Alzheimer_evidence);C21orf58(Alzheimer_evidence);DNAH11(Alzheimer_evidence);CD24(known_drug_target;Alzheimer_evidence);CAPS(Alzheimer_evidence);EPPK1(Alzheimer_evidence);HYDIN(enzyme;Alzheimer_evidence);TRDN(Alzheimer_evidence);TEKT1(Alzheimer_evidence);ROPN1L(Alzheimer_evidence);DRC7(Alzheimer_evidence);SPATA18(Alzheimer_evidence);CFAP44(Alzheimer_evidence);DNAH9(Alzheimer_evidence)	128
1205	108	AC;MFBA9BA46;PCGBA23	117	CT	AC	0.42735042735042733	False	Cross tissue	50.0	43.0	24.0	0.42735042735042733	0.36752136752136755	0.20512820512820512	2	0.0185185185185185	1	0.0092592592592592	1	0.0092592592592592	0	0.0	3	0.0277777777777777	13	0.1203703703703703	2	0.0185185185185185	10	0.0925925925925925	6	0.0555555555555555	37	0.3425925925925926	50	0.4629629629629629	75	MTMR12(Alzheimer_evidence);CYB5R4(enzyme;Alzheimer_evidence);CACNA1A(ion_channel;known_drug_target;Alzheimer_evidence);TRIM33(known_drug_target;Alzheimer_evidence);GRK6(kinase;GPCR;enzyme;receptor;known_drug_target;Alzheimer_evidence);GATAD2B(transcription_factor;Alzheimer_evidence);CYGB(Alzheimer_evidence);KIAA1586(Alzheimer_evidence);BAG5(Alzheimer_evidence);UROS(enzyme;Alzheimer_evidence);CSTF1(Alzheimer_evidence);ZNF714(transcription_factor;Alzheimer_evidence);ABT1(Alzheimer_evidence);SFRP5(known_drug_target;Alzheimer_evidence);PKIG(kinase;enzyme;Alzheimer_evidence);RUNDC1(Alzheimer_evidence);MRFAP1L1(Alzheimer_evidence);CRYBB1(Alzheimer_evidence);ZNF512B(transcription_factor;Alzheimer_evidence);FIGNL1(Alzheimer_evidence);SLC37A1(transporter;known_drug_target;Alzheimer_evidence);FRS3(receptor;Alzheimer_evidence);CDHR2(Alzheimer_evidence);EXO5(Alzheimer_evidence);FANCM(Alzheimer_evidence)	129
1600	52	AC;MFBA9BA46;PCGBA23	58	CT	AC	0.39655172413793105	False	Cross tissue	23.0	22.0	13.0	0.39655172413793105	0.3793103448275862	0.22413793103448276	1	0.0192307692307692	0	0.0	0	0.0	0	0.0	1	0.0192307692307692	17	0.3269230769230769	3	0.0576923076923076	4	0.0769230769230769	13	0.25	34	0.6538461538461539	38	0.7307692307692307	73	BCHE(enzyme;known_drug_target;Alzheimer_evidence);ST3GAL4(enzyme;Alzheimer_evidence);EXOC4(Alzheimer_evidence);PDE11A(enzyme;known_drug_target;Alzheimer_evidence);KIF2A(Alzheimer_evidence);SYT11(Alzheimer_evidence);NAXE(enzyme;Alzheimer_evidence);TOP2B(enzyme;Alzheimer_evidence);S1PR2(receptor;known_drug_target;Alzheimer_evidence);NF1(Alzheimer_evidence);RNF182(Alzheimer_evidence);PNPLA3(enzyme;known_drug_target;Alzheimer_evidence);PTN(receptor;known_drug_target;Alzheimer_evidence);STT3B(enzyme;Alzheimer_evidence);ACOX3(enzyme;Alzheimer_evidence);POMGNT1(enzyme;Alzheimer_evidence);MFN1(known_drug_target;Alzheimer_evidence);ASTN2(Alzheimer_evidence);PRMT3(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);SSPOP(Alzheimer_evidence);MPC1(transporter;known_drug_target;Alzheimer_evidence);PAQR6(receptor;Alzheimer_evidence);DAAM2(Alzheimer_evidence);ALAD(enzyme;Alzheimer_evidence);PDE6B(enzyme;known_drug_target;Alzheimer_evidence)	130
1209	75	AC;MFBA9BA46;PCGBA23	75	CT	AC	0.8666666666666667	False	Cross tissue	65.0	7.0	3.0	0.8666666666666667	0.09333333333333334	0.04	9	0.12	0	0.0	1	0.0133333333333333	0	0.0	2	0.0266666666666666	15	0.2	1	0.0133333333333333	2	0.0266666666666666	7	0.0933333333333333	34	0.4533333333333333	43	0.5733333333333334	71	CAMLG(Alzheimer_evidence);PIK3CB(kinase;enzyme;known_drug_target;Alzheimer_evidence);RPS6KA6(kinase;enzyme;known_drug_target;Alzheimer_evidence);DAPK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);KCNA3(ion_channel;known_drug_target;Alzheimer_evidence);MAPK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);MAP2(kinase;enzyme;Alzheimer_evidence);TRIM72(Alzheimer_evidence);NPTX1(Alzheimer_evidence);LONRF2(enzyme;Alzheimer_evidence);ATCAY(Alzheimer_evidence);FHIP2A(Alzheimer_evidence);NDUFAF2(Alzheimer_evidence);C16orf87(Alzheimer_evidence);SLC10A5(transporter;known_drug_target;Alzheimer_evidence);HSPA13(Alzheimer_evidence);ATG9A(Alzheimer_evidence);LMO3(Alzheimer_evidence);AGAP3(Alzheimer_evidence);CBX7(Alzheimer_evidence);FAM110B(Alzheimer_evidence);RBM24(Alzheimer_evidence);CNNM2(transporter;Alzheimer_evidence);SLITRK5(Alzheimer_evidence);PABPC1L2B(Alzheimer_evidence)	131
