ensembl_gene_id_base	hgnc_symbol	hgnc_name	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence	target_categories	therapeutic_target_score
ENSG00000044524	EPHA3	EPH receptor A3	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	False	True	True	False	True	True	enzyme;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000137491	SLCO2B1	solute carrier organic anion transporter family member 2B1	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000196132	MYT1	myelin transcription factor 1	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000128872	TMOD2	tropomodulin 2	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000136888	ATP6V1G1	ATPase H+ transporting V1 subunit G1	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000100888	CHD8	chromodomain helicase DNA binding protein 8	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000173918	C1QTNF1	C1q and TNF related 1	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000197147	LRRC8B	leucine rich repeat containing 8 VRAC subunit B	0.0045992159694096	europepmc:0.03782680518472309	False	False	True	False	False	False	False	False	False	True	ion_channel;Alzheimer_evidence	2
ENSG00000159674	SPON2	spondin 2	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000156049	GNA14	G protein subunit alpha 14	0.0045992159694096	europepmc:0.03782680518472309	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000104331	BPNT2	3'(2'), 5'-bisphosphate nucleotidase 2	0.0045969101969758	expression_atlas:0.03780784108187758	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000141219	MTNAP1	mitochondrial nucleoid associated protein 1	0.0045924072110062	expression_atlas:0.0377708057319059	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000115504	EHBP1	EH domain binding protein 1	0.0045905880975615	expression_atlas:0.03775584421447808	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000112530	PACRG	parkin coregulated	0.004588949862335	europepmc:0.037742370351721476	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000072858	SIDT1	SID1 transmembrane family member 1	0.0045878048951027	europepmc:0.030396539880581056;expression_atlas:0.029345654201436068	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000167642	SPINT2	serine peptidase inhibitor, Kunitz type 2	0.0045877210969595	expression_atlas:0.0346926102349694;europepmc:0.012158615952232422	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000131373	HACL1	2-hydroxyacyl-CoA lyase 1	0.0045819332350077	expression_atlas:0.037684661255926045	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000107242	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta	0.0045802772528387	expression_atlas:0.03767104143130552	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000236287	ZBED5	zinc finger BED-type containing 5	0.0045672497406644	europepmc:0.030396539880581056;expression_atlas:0.028669420836750815	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000129250	KIF1C	kinesin family member 1C	0.004565953782488	europepmc:0.037553236325797865	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000142197	DOP1B	DOP1 leucine zipper like protein B	0.004565953782488	europepmc:0.037553236325797865	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000096654	ZNF184	zinc finger protein 184	0.0045655065616697	expression_atlas:0.03754955810436231	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000139278	GLIPR1	GLI pathogenesis related 1	0.0045632530483373	europepmc:0.030396539880581056;expression_atlas:0.028537935728814315	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000137393	RNF144B	ring finger protein 144B	0.0045622308039839	europepmc:0.030396539880581056;expression_atlas:0.028504305442030736	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000109572	CLCN3	Cl-/H+ antiporter 3	0.0045612633839357	europepmc:0.030396539880581056;expression_atlas:0.028472478791629945	False	False	True	False	True	False	False	False	True	True	ion_channel;transporter;known_drug_target;Alzheimer_evidence	4
ENSG00000196576	PLXNB2	plexin B2	0.0045432385453556	europepmc:0.030396539880581056;expression_atlas:0.027879488975982265	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000074603	DPP8	dipeptidyl peptidase 8	0.0045417878007644	expression_atlas:0.03169734649000336;europepmc:0.02262853524443256	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000046653	GPM6B	glycoprotein M6B	0.0045411873493202	expression_atlas:0.03430988782789537;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000005448	WDR54	WD repeat domain 54	0.0045409546238262	expression_atlas:0.03734762773712288	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000184007	PTP4A2	protein tyrosine phosphatase 4A2	0.0045312018193676	expression_atlas:0.03726741462325441	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000185627	PSMD13	proteasome 26S subunit, non-ATPase 13	0.0045235226496661	europepmc:0.030396539880581056;expression_atlas:0.02723086594957787	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000083844	ZNF264	zinc finger protein 264	0.004519767637493	expression_atlas:0.03717337281850074	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000105576	TNPO2	transportin 2	0.0045175699224045	expression_atlas:0.03715529744629469	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000153266	FEZF2	FEZ family zinc finger 2	0.0045165926877541	europepmc:0.034787151196664985;expression_atlas:0.009440435462608974	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000188783	PRELP	proline and arginine rich end leucine rich repeat protein	0.0045068210057384	europepmc:0.03706689168770857	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000127946	HIP1	huntingtin interacting protein 1	0.0045068210057384	europepmc:0.03706689168770857	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000116815	CD58	CD58 molecule	0.0045068210057384	europepmc:0.03706689168770857	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000113658	SMAD5	SMAD family member 5	0.0045068210057384	europepmc:0.03706689168770857	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000135245	HILPDA	hypoxia inducible lipid droplet associated	0.0045068210057384	europepmc:0.03706689168770857	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000165124	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	0.0045068210057384	europepmc:0.03706689168770857	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000155886	SLC24A2	solute carrier family 24 member 2	0.0045043886020945	europepmc:0.03495602086266821;expression_atlas:0.008363460914277225	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000130758	MAP3K10	mitogen-activated protein kinase kinase kinase 10	0.0044965548986638	europepmc:0.03698245685470695	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000157613	CREB3L1	cAMP responsive element binding protein 3 like 1	0.0044965548986638	europepmc:0.03698245685470695	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000114391	RPL24	ribosomal protein L24	0.0044965548986638	europepmc:0.03698245685470695	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000013374	NUB1	negative regulator of ubiquitin like proteins 1	0.0044965548986638	europepmc:0.03698245685470695	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000166148	AVPR1A	arginine vasopressin receptor 1A	0.0044965548986638	europepmc:0.03698245685470695	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000125459	MSTO1	misato mitochondrial distribution and morphology regulator 1	0.0044965548986638	europepmc:0.03698245685470695	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000171988	JMJD1C	jumonji domain containing 1C	0.0044965548986638	europepmc:0.03698245685470695	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000164308	ERAP2	endoplasmic reticulum aminopeptidase 2	0.0044965548986638	europepmc:0.03698245685470695	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000104408	EIF3E	eukaryotic translation initiation factor 3 subunit E	0.0044963295058411	europepmc:0.030396539880581056;expression_atlas:0.026336252814930496	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000198722	UNC13B	unc-13 homolog B	0.0044731640906938	europepmc:0.030396539880581056;expression_atlas:0.02557414583702334	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000164332	UBLCP1	ubiquitin like domain containing CTD phosphatase 1	0.0044723443575239	expression_atlas:0.036783334345738286	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000131013	PPIL4	peptidylprolyl isomerase like 4	0.004468185907262	europepmc:0.03674913267115421	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000100949	RABGGTA	Rab geranylgeranyltransferase subunit alpha	0.0044679467054635	expression_atlas:0.036747165327178595	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000182952	HMGN4	high mobility group nucleosomal binding domain 4	0.0044656216579088	europepmc:0.030396539880581056;expression_atlas:0.025326011252803222	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000164983	TMEM65	transmembrane protein 65	0.0044649885211974	expression_atlas:0.03672283538471042	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000087263	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1	0.0044556250636046	expression_atlas:0.036645824500991825	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000135655	USP15	ubiquitin specific peptidase 15	0.0044475482849001	europepmc:0.030396539880581056;expression_atlas:0.024731424728159392	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000143756	FBXO28	F-box protein 28	0.004446623861919	expression_atlas:0.03657179303457312	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000128567	PODXL	podocalyxin like	0.0044452970981079	europepmc:0.03343619386863916;expression_atlas:0.012498748149258452	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000157881	PANK4	pantothenate kinase 4 (inactive)	0.0044441038790945	europepmc:0.030396539880581056;expression_atlas:0.024618109008044408	True	False	False	False	False	True	False	False	False	True	kinase;enzyme;Alzheimer_evidence	3
ENSG00000173230	GOLGB1	golgin B1	0.0044422425336036	europepmc:0.030396539880581056;expression_atlas:0.024556873568147702	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000178974	FBXO34	F-box protein 34	0.0044387820711653	expression_atlas:0.03346764329482376;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000189180	ZNF33A	zinc finger protein 33A	0.0044386475240914	europepmc:0.030396539880581056;expression_atlas:0.02443860321480276	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000172164	SNTB1	syntrophin beta 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000172269	DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000106013	ANKRD7	ankyrin repeat domain 7	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000164211	STARD4	StAR related lipid transfer domain containing 4	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000131477	RAMP2	receptor activity modifying protein 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000185862	EVI2B	ecotropic viral integration site 2B	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000112245	PTP4A1	protein tyrosine phosphatase 4A1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000164346	NSA2	NSA2 ribosome biogenesis factor	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000167880	EVPL	envoplakin	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000134020	PEBP4	phosphatidylethanolamine binding protein 4	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000132005	RFX1	regulatory factor X1	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000105251	SHD	Src homology 2 domain containing transforming protein D	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000163995	ABLIM2	actin binding LIM protein family member 2	0.0044349582562164	europepmc:0.03647584785669726	True	False	False	False	False	True	False	False	False	True	kinase;enzyme;Alzheimer_evidence	3
ENSG00000120925	RNF170	ring finger protein 170	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000106327	TFR2	transferrin receptor 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	True	False	False	True	enzyme;receptor;Alzheimer_evidence	3
ENSG00000180730	SHISA2	shisa family member 2	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000149541	B3GAT3	beta-1,3-glucuronyltransferase 3	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000121440	PDZRN3	PDZ domain containing ring finger 3	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000214367	HAUS3	HAUS augmin like complex subunit 3	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000172209	GPR22	G protein-coupled receptor 22	0.0044349582562164	europepmc:0.03647584785669726	False	True	False	False	False	False	True	False	True	True	GPCR;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000043143	JADE2	jade family PHD finger 2	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000178409	BEND3	BEN domain containing 3	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000075131	TIPIN	TIMELESS interacting protein	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000099899	TRMT2A	tRNA methyltransferase 2A	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000018610	STEEP1	STING1 ER exit protein 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000139915	MDGA2	MAM domain containing glycosylphosphatidylinositol anchor 2	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000145685	LHFPL2	LHFPL tetraspan subfamily member 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000198089	SFI1	SFI1 centrin binding protein	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000225194	LINC00092	long intergenic non-protein coding RNA 92	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000165816	VWA2	von Willebrand factor A domain containing 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000133114	GPALPP1	GPALPP motifs containing 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000081277	PKP1	plakophilin 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000160883	HK3	hexokinase 3	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000075240	GRAMD4	GRAM domain containing 4	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000184254	ALDH1A3	aldehyde dehydrogenase 1 family member A3	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000168298	H1-4	H1.4 linker histone, cluster member	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000095002	MSH2	mutS homolog 2	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000175356	SCUBE2	signal peptide, CUB domain and EGF like domain containing 2	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000175600	SUGCT	succinyl-CoA:glutarate-CoA transferase	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000197182	MIRLET7BHG	MIRLET7B and MIRLET7A3 host gene	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000167112	TRUB2	TruB pseudouridine synthase family member 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000153531	ADPRHL1	ADP-ribosylhydrolase like 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000072134	EPN2	epsin 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000173085	COQ2	coenzyme Q2, polyprenyltransferase	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000267272	LINC01140	long intergenic non-protein coding RNA 1140	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000179598	PLD6	phospholipase D family member 6	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000155508	CNOT8	CCR4-NOT transcription complex subunit 8	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000214491	SEC14L6	SEC14 like lipid binding 6	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000166886	NAB2	NGFI-A binding protein 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000106290	TAF6	TATA-box binding protein associated factor 6	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000103489	XYLT1	xylosyltransferase 1	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000135828	RNASEL	ribonuclease L	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000166073	GPR176	G protein-coupled receptor 176	0.0044349582562164	europepmc:0.03647584785669726	False	True	False	False	False	False	True	False	True	True	GPCR;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000132821	VSTM2L	V-set and transmembrane domain containing 2 like	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000167904	TMEM68	transmembrane protein 68	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000167968	DNASE1L2	deoxyribonuclease 1 like 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000240230	COX19	cytochrome c oxidase assembly factor COX19	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000152332	UHMK1	U2AF homology motif kinase 1	0.0044349582562164	europepmc:0.03647584785669727	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000132357	CARD6	caspase recruitment domain family member 6	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000180801	ARSJ	arylsulfatase family member J	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000165609	NUDT5	nudix hydrolase 5	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000159086	PAXBP1	PAX3 and PAX7 binding protein 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000083123	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000149742	SLC22A9	solute carrier family 22 member 9	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000172733	PURG	purine rich element binding protein G	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000072042	RDH11	retinol dehydrogenase 11	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000072182	ASIC4	acid sensing ion channel subunit family member 4	0.0044349582562164	europepmc:0.03647584785669727	False	False	True	False	False	False	False	False	False	True	ion_channel;Alzheimer_evidence	2
ENSG00000116194	ANGPTL1	angiopoietin like 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000139684	ESD	esterase D	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000076351	SLC46A1	solute carrier family 46 member 1	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000150967	ABCB9	ATP binding cassette subfamily B member 9	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	True	True	False	False	True	True	transporter;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000092850	TEKT2	tektin 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000008853	RHOBTB2	Rho related BTB domain containing 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000150527	MIA2	MIA SH3 domain ER export factor 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000185909	KLHDC8B	kelch domain containing 8B	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000117906	RCN2	reticulocalbin 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000141576	RNF157	ring finger protein 157	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000167565	SERTAD3	SERTA domain containing 3	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000068308	OTUD5	OTU deubiquitinase 5	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000117899	MESD	mesoderm development LRP chaperone	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000007516	BAIAP3	BAI1 associated protein 3	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000186352	ANKRD37	ankyrin repeat domain 37	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000101400	SNTA1	syntrophin alpha 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000085274	MYNN	myoneurin	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000155252	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha	0.0044349582562164	europepmc:0.03647584785669726	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000004961	HCCS	holocytochrome c synthase	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000116786	PLEKHM2	pleckstrin homology and RUN domain containing M2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000006611	USH1C	USH1 protein network component harmonin	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
