cluster_id	unique_genes	tissues	cluster_size	original_cluster_type	dominant_tissue	max_tissue_fraction	is_tissue_specific_095	cluster_tissue_class_095	AC	PCGBA23	MFBA9BA46	frac_AC	frac_PCGBA23	frac_MFBA9BA46	n_kinase	frac_kinase	n_GPCR	frac_GPCR	n_ion_channel	frac_ion_channel	n_nuclear_receptor	frac_nuclear_receptor	n_transporter	frac_transporter	n_enzyme	frac_enzyme	n_receptor	frac_receptor	n_transcription_factor	frac_transcription_factor	n_known_drug_target	frac_known_drug_target	n_Alzheimer_evidence	frac_Alzheimer_evidence	n_any_therapeutic_category	frac_any_therapeutic_category	target_category_score	representative_target_genes	target_rank
91	161	AC;MFBA9BA46;PCGBA23	167	CT	AC	0.8143712574850299	False	Cross tissue	136.0	20.0	11.0	0.8143712574850299	0.11976047904191617	0.0658682634730539	5	0.031055900621118	0	0.0	0	0.0	0	0.0	4	0.0248447204968944	36	0.2236024844720497	8	0.0496894409937888	12	0.0745341614906832	29	0.1801242236024844	134	0.8322981366459627	142	0.8819875776397516	228	COPB1(Alzheimer_evidence);RIPK1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);RELA(transcription_factor;known_drug_target;Alzheimer_evidence);GLIS3(transcription_factor;Alzheimer_evidence);LMNA(Alzheimer_evidence);FLNA(Alzheimer_evidence);CAST(Alzheimer_evidence);ABCC9(transporter;known_drug_target;Alzheimer_evidence);SPPL2A(enzyme;Alzheimer_evidence);CANX(Alzheimer_evidence);PPP1CB(enzyme;Alzheimer_evidence);MVP(Alzheimer_evidence);NUAK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);PRRX1(transcription_factor;Alzheimer_evidence);STAT3(transcription_factor;known_drug_target;Alzheimer_evidence);ANXA2(Alzheimer_evidence);MACF1(Alzheimer_evidence);CTNNA1(Alzheimer_evidence);CLIC4(Alzheimer_evidence);SLC13A3(transporter;known_drug_target;Alzheimer_evidence);LTF(Alzheimer_evidence);MAOB(enzyme;known_drug_target;Alzheimer_evidence);TMED10(Alzheimer_evidence);PLCD1(enzyme;known_drug_target;Alzheimer_evidence);IL33(known_drug_target;Alzheimer_evidence)	95
495	205	AC;MFBA9BA46;PCGBA23	244	CT	PCGBA23	0.4139344262295082	False	Cross tissue	80.0	101.0	63.0	0.32786885245901637	0.4139344262295082	0.2581967213114754	7	0.0341463414634146	0	0.0	1	0.0048780487804878	2	0.0097560975609756	3	0.0146341463414634	38	0.1853658536585365	6	0.0292682926829268	27	0.1317073170731707	27	0.1317073170731707	115	0.5609756097560976	139	0.6780487804878049	226	PI4KB(kinase;enzyme;known_drug_target;Alzheimer_evidence);FCF1(Alzheimer_evidence);COPB1(Alzheimer_evidence);SUPT6H(Alzheimer_evidence);GNPAT(enzyme;Alzheimer_evidence);ATOH8(transcription_factor;Alzheimer_evidence);SPEN(Alzheimer_evidence);ARMH3(Alzheimer_evidence);SEC24C(Alzheimer_evidence);NATD1(Alzheimer_evidence);F5(enzyme;known_drug_target;Alzheimer_evidence);FGFR1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);PLEKHG4B(Alzheimer_evidence);CUL4A(Alzheimer_evidence);CASP6(enzyme;known_drug_target;Alzheimer_evidence);SQSTM1(transcription_factor;known_drug_target;Alzheimer_evidence);BRCA1(enzyme;Alzheimer_evidence);RPL17-C18orf32(Alzheimer_evidence);ELK1(transcription_factor;Alzheimer_evidence);ZNF44(transcription_factor;Alzheimer_evidence);IRF3(transcription_factor;Alzheimer_evidence);RBM15(Alzheimer_evidence);NMT1(known_drug_target;Alzheimer_evidence);SIRT7(enzyme;known_drug_target;Alzheimer_evidence);HSF1(transcription_factor;Alzheimer_evidence)	96
492	171	AC;MFBA9BA46;PCGBA23	200	CT	AC	0.43	False	Cross tissue	86.0	62.0	52.0	0.43	0.31	0.26	9	0.0526315789473684	0	0.0	2	0.0116959064327485	1	0.0058479532163742	6	0.0350877192982456	42	0.2456140350877192	7	0.0409356725146198	18	0.1052631578947368	28	0.1637426900584795	113	0.6608187134502924	132	0.7719298245614035	226	PIKFYVE(kinase;enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);XPO1(known_drug_target;Alzheimer_evidence);SHARPIN(transcription_factor;Alzheimer_evidence);SNX3(Alzheimer_evidence);FOXK1(transcription_factor;Alzheimer_evidence);GNPAT(enzyme;Alzheimer_evidence);AP3M1(Alzheimer_evidence);KMT2C(enzyme;known_drug_target;Alzheimer_evidence);TANK(transcription_factor;Alzheimer_evidence);PRKD2(kinase;enzyme;known_drug_target;Alzheimer_evidence);MTHFS(enzyme;Alzheimer_evidence);MKNK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);ZNF227(transcription_factor;Alzheimer_evidence);SAMHD1(enzyme;known_drug_target;Alzheimer_evidence);GKAP1(kinase;enzyme;Alzheimer_evidence);TKT(enzyme;Alzheimer_evidence);PIEZO1(ion_channel;known_drug_target;Alzheimer_evidence);CTNNAL1(Alzheimer_evidence);NFE2L2(transcription_factor;known_drug_target;Alzheimer_evidence);PLOD1(enzyme;Alzheimer_evidence);TMEM167A(Alzheimer_evidence);ELK1(transcription_factor;Alzheimer_evidence);TNFSF12(known_drug_target;Alzheimer_evidence);NQO1(enzyme;Alzheimer_evidence);MGST2(enzyme;Alzheimer_evidence)	97
102	185	AC;MFBA9BA46;PCGBA23	189	CT	AC	0.5343915343915344	False	Cross tissue	101.0	39.0	49.0	0.5343915343915344	0.20634920634920634	0.25925925925925924	6	0.0324324324324324	0	0.0	2	0.0108108108108108	1	0.0054054054054054	2	0.0108108108108108	45	0.2432432432432432	7	0.0378378378378378	16	0.0864864864864864	23	0.1243243243243243	118	0.6378378378378379	136	0.7351351351351352	220	PPT1(enzyme;known_drug_target;Alzheimer_evidence);PIK3R1(kinase;enzyme;known_drug_target;Alzheimer_evidence);NDUFA6(Alzheimer_evidence);PRDX2(Alzheimer_evidence);HTR2A(receptor;known_drug_target;Alzheimer_evidence);WIPF2(Alzheimer_evidence);ZNF462(transcription_factor;Alzheimer_evidence);ACP5(enzyme;Alzheimer_evidence);HCN4(ion_channel;known_drug_target;Alzheimer_evidence);ANO5(Alzheimer_evidence);CKAP5(Alzheimer_evidence);GLDC(enzyme;Alzheimer_evidence);KLHDC10(Alzheimer_evidence);MRPS7(Alzheimer_evidence);DAB1(Alzheimer_evidence);KPNA3(Alzheimer_evidence);TMEM132C(enzyme;Alzheimer_evidence);SEMA6D(Alzheimer_evidence);CCNJL(Alzheimer_evidence);PDZD2(Alzheimer_evidence);CRBN(known_drug_target;Alzheimer_evidence);LSAMP(Alzheimer_evidence);FLRT2(Alzheimer_evidence);MAPK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);DKK3(Alzheimer_evidence)	98
117	180	AC;MFBA9BA46;PCGBA23	231	CT	AC	0.3463203463203463	False	Cross tissue	80.0	72.0	79.0	0.3463203463203463	0.3116883116883117	0.341991341991342	13	0.0722222222222222	1	0.0055555555555555	1	0.0055555555555555	0	0.0	7	0.0388888888888888	38	0.2111111111111111	10	0.0555555555555555	15	0.0833333333333333	26	0.1444444444444444	109	0.6055555555555555	124	0.6888888888888889	220	HFE(Alzheimer_evidence);FAHD2A(enzyme;Alzheimer_evidence);GMPR(enzyme;Alzheimer_evidence);AKAP10(kinase;enzyme;Alzheimer_evidence);AUTS2(Alzheimer_evidence);ADARB2(enzyme;Alzheimer_evidence);ERBB2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ATF7IP(transcription_factor;Alzheimer_evidence);ZNF619(transcription_factor;Alzheimer_evidence);PTPN18(enzyme;receptor;Alzheimer_evidence);ECHDC2(Alzheimer_evidence);TRANK1(Alzheimer_evidence);SNAP29(Alzheimer_evidence);ACKR2(receptor;known_drug_target;Alzheimer_evidence);TRPV1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);FAM219B(Alzheimer_evidence);LPAR3(receptor;known_drug_target;Alzheimer_evidence);JUP(Alzheimer_evidence);ROBO3(receptor;Alzheimer_evidence);DCAKD(kinase;enzyme;Alzheimer_evidence);PON3(enzyme;known_drug_target;Alzheimer_evidence);BSG(known_drug_target;Alzheimer_evidence);TAFAZZIN(Alzheimer_evidence);SUPT4H1(Alzheimer_evidence);ADCY2(enzyme;known_drug_target;Alzheimer_evidence)	99
925	209	AC;MFBA9BA46;PCGBA23	215	CT	MFBA9BA46	0.5720930232558139	False	Cross tissue	37.0	55.0	123.0	0.17209302325581396	0.2558139534883721	0.5720930232558139	8	0.0382775119617224	2	0.0095693779904306	1	0.0047846889952153	0	0.0	3	0.0143540669856459	34	0.1626794258373205	13	0.062200956937799	20	0.0956937799043062	18	0.0861244019138756	118	0.5645933014354066	141	0.6746411483253588	217	NDUFA8(Alzheimer_evidence);PIK3R1(kinase;enzyme;known_drug_target;Alzheimer_evidence);KHDRBS2(Alzheimer_evidence);RGMB(receptor;Alzheimer_evidence);CAND2(Alzheimer_evidence);ANO5(Alzheimer_evidence);TBL1XR1(Alzheimer_evidence);PLCH1(enzyme;known_drug_target;Alzheimer_evidence);RIF1(Alzheimer_evidence);TENM3(Alzheimer_evidence);GABRA3(ion_channel;receptor;known_drug_target;Alzheimer_evidence);LRRTM4(Alzheimer_evidence);FLRT2(Alzheimer_evidence);HSF2(transcription_factor;Alzheimer_evidence);GRAMD1B(Alzheimer_evidence);MTRFR(Alzheimer_evidence);HTR3A(receptor;known_drug_target;Alzheimer_evidence);IGFBP5(enzyme;Alzheimer_evidence);PRKN(kinase;enzyme;Alzheimer_evidence);CYB561(enzyme;Alzheimer_evidence);LRP3(receptor;Alzheimer_evidence);SPIRE2(Alzheimer_evidence);DCX(Alzheimer_evidence);DGKQ(kinase;enzyme;Alzheimer_evidence);ATXN1(Alzheimer_evidence)	100
110	138	AC;MFBA9BA46;PCGBA23	148	CT	PCGBA23	0.668918918918919	False	Cross tissue	21.0	99.0	28.0	0.14189189189189189	0.668918918918919	0.1891891891891892	6	0.0434782608695652	0	0.0	3	0.0217391304347826	0	0.0	5	0.036231884057971	30	0.217391304347826	9	0.0652173913043478	12	0.0869565217391304	31	0.2246376811594203	115	0.8333333333333334	120	0.8695652173913043	211	CTSL(enzyme;known_drug_target;Alzheimer_evidence);CTDSP1(enzyme;Alzheimer_evidence);ZFHX3(transcription_factor;Alzheimer_evidence);CANX(Alzheimer_evidence);RBCK1(transcription_factor;Alzheimer_evidence);TJP2(Alzheimer_evidence);ITPKB(kinase;enzyme;known_drug_target;Alzheimer_evidence);DYNC1I2(Alzheimer_evidence);TP53INP1(Alzheimer_evidence);PKN1(kinase;enzyme;known_drug_target;Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence);IRF2(transcription_factor;Alzheimer_evidence);VAMP3(Alzheimer_evidence);RNF24(Alzheimer_evidence);DOCK1(Alzheimer_evidence);PGAM2(enzyme;Alzheimer_evidence);CD164(Alzheimer_evidence);TJP1(Alzheimer_evidence);PRKD3(kinase;enzyme;known_drug_target;Alzheimer_evidence);CTNND1(Alzheimer_evidence);GABPA(transcription_factor;Alzheimer_evidence);ZNF92(transcription_factor;Alzheimer_evidence);ADRB2(known_drug_target;Alzheimer_evidence);LRP10(receptor;Alzheimer_evidence);NOTCH1(receptor;known_drug_target;Alzheimer_evidence)	101
468	186	AC;MFBA9BA46;PCGBA23	214	CT	MFBA9BA46	0.40654205607476634	False	Cross tissue	57.0	70.0	87.0	0.26635514018691586	0.32710280373831774	0.40654205607476634	13	0.0698924731182795	0	0.0	1	0.0053763440860215	0	0.0	1	0.0053763440860215	32	0.1720430107526881	6	0.032258064516129	21	0.1129032258064516	17	0.0913978494623656	119	0.6397849462365591	132	0.7096774193548387	210	ADRA2B(known_drug_target;Alzheimer_evidence);S100A4(Alzheimer_evidence);AKAP8L(kinase;enzyme;Alzheimer_evidence);PTPN21(enzyme;receptor;Alzheimer_evidence);HIPK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);STAG1(Alzheimer_evidence);MTHFS(enzyme;Alzheimer_evidence);PCBP2(Alzheimer_evidence);NUP188(Alzheimer_evidence);PIEZO1(ion_channel;known_drug_target;Alzheimer_evidence);RARG(receptor;known_drug_target;Alzheimer_evidence);SREK1(Alzheimer_evidence);SYNM(kinase;enzyme;Alzheimer_evidence);PRIM2(Alzheimer_evidence);TARDBP(Alzheimer_evidence);INSR(receptor;known_drug_target;Alzheimer_evidence);EHMT1(enzyme;known_drug_target;Alzheimer_evidence);MAF1(Alzheimer_evidence);C6orf118(Alzheimer_evidence);P2RX7(receptor;known_drug_target;Alzheimer_evidence);ATN1(Alzheimer_evidence);CALHM2(Alzheimer_evidence);CSK(kinase;enzyme;known_drug_target;Alzheimer_evidence);RALBP1(enzyme;Alzheimer_evidence);RNF130(Alzheimer_evidence)	102
918	221	AC;MFBA9BA46;PCGBA23	244	CT	MFBA9BA46	0.4426229508196721	False	Cross tissue	55.0	81.0	108.0	0.22540983606557377	0.3319672131147541	0.4426229508196721	7	0.0316742081447963	0	0.0	4	0.0180995475113122	1	0.004524886877828	6	0.0271493212669683	32	0.1447963800904977	12	0.0542986425339366	11	0.0497737556561085	26	0.1176470588235294	99	0.4479638009049774	124	0.5610859728506787	198	ZNF827(transcription_factor;Alzheimer_evidence);FAM20B(kinase;enzyme;Alzheimer_evidence);PANK3(kinase;enzyme;Alzheimer_evidence);NICN1(Alzheimer_evidence);ANKRD55(Alzheimer_evidence);ULK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);CSAD(enzyme;Alzheimer_evidence);AP4S1(Alzheimer_evidence);MRPS7(Alzheimer_evidence);FRMD4A(Alzheimer_evidence);RARB(receptor;known_drug_target;Alzheimer_evidence);GFM2(Alzheimer_evidence);FNDC5(Alzheimer_evidence);CASP3(enzyme;known_drug_target;Alzheimer_evidence);C17orf107(Alzheimer_evidence);ADAP1(Alzheimer_evidence);KCNIP3(ion_channel;Alzheimer_evidence);VIP(known_drug_target;Alzheimer_evidence);ARL4C(Alzheimer_evidence);RTN4R(receptor;Alzheimer_evidence);ATOH7(transcription_factor;Alzheimer_evidence);TMEM126A(Alzheimer_evidence);PPP2R2C(enzyme;Alzheimer_evidence);SIRT5(known_drug_target;Alzheimer_evidence);CHCHD10(Alzheimer_evidence)	103
734	167	AC;MFBA9BA46;PCGBA23	170	CT	AC	0.5588235294117647	False	Cross tissue	95.0	42.0	33.0	0.5588235294117647	0.24705882352941178	0.19411764705882353	12	0.0718562874251497	0	0.0	1	0.0059880239520958	1	0.0059880239520958	2	0.0119760479041916	36	0.2155688622754491	4	0.0239520958083832	14	0.0838323353293413	21	0.1257485029940119	101	0.6047904191616766	118	0.7065868263473054	192	CDK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);RAP2B(Alzheimer_evidence);PPP3CC(enzyme;Alzheimer_evidence);CCDC6(Alzheimer_evidence);CDKL1(kinase;enzyme;known_drug_target;Alzheimer_evidence);ARHGEF17(Alzheimer_evidence);MRPL45(Alzheimer_evidence);ANKRD55(Alzheimer_evidence);PRLR(receptor;known_drug_target;Alzheimer_evidence);RSAD1(Alzheimer_evidence);STK25(kinase;enzyme;known_drug_target;Alzheimer_evidence);MAN1A1(enzyme;Alzheimer_evidence);ADK(kinase;enzyme;known_drug_target;Alzheimer_evidence);PKP2(Alzheimer_evidence);PRSS36(enzyme;Alzheimer_evidence);KL(enzyme;known_drug_target;Alzheimer_evidence);DKK3(Alzheimer_evidence);EHMT2(enzyme;known_drug_target;Alzheimer_evidence);FKBP1A(enzyme;known_drug_target;Alzheimer_evidence);CYGB(Alzheimer_evidence);MCF2L2(Alzheimer_evidence);USP25(enzyme;Alzheimer_evidence);KLF5(transcription_factor;Alzheimer_evidence);ASAH2(known_drug_target;Alzheimer_evidence);ZNF746(transcription_factor;Alzheimer_evidence)	104
1117	159	AC;MFBA9BA46;PCGBA23	194	CT	MFBA9BA46	0.38144329896907214	False	Cross tissue	49.0	71.0	74.0	0.25257731958762886	0.36597938144329895	0.38144329896907214	7	0.0440251572327044	2	0.0125786163522012	2	0.0125786163522012	0	0.0	2	0.0125786163522012	30	0.1886792452830188	14	0.0880503144654088	12	0.0754716981132075	30	0.1886792452830188	92	0.5786163522012578	108	0.6792452830188679	191	SNRK(kinase;enzyme;known_drug_target;Alzheimer_evidence);NOX4(enzyme;known_drug_target;Alzheimer_evidence);PDGFRB(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);TMEM45B(Alzheimer_evidence);TRPM6(ion_channel;receptor;known_drug_target;Alzheimer_evidence);ABO(enzyme;Alzheimer_evidence);NDUFA11(Alzheimer_evidence);ITGAX(known_drug_target;Alzheimer_evidence);TBX2(transcription_factor;Alzheimer_evidence);TNFSF10(known_drug_target;Alzheimer_evidence);CASP3(enzyme;known_drug_target;Alzheimer_evidence);RAB7B(Alzheimer_evidence);FRK(kinase;enzyme;known_drug_target;Alzheimer_evidence);PTPRG(enzyme;receptor;known_drug_target;Alzheimer_evidence);HSPBAP1(Alzheimer_evidence);PDCD6IP(Alzheimer_evidence);CLIC5(Alzheimer_evidence);NPR1(enzyme;receptor;known_drug_target;Alzheimer_evidence);LUM(Alzheimer_evidence);SFRP1(known_drug_target;Alzheimer_evidence);CYSLTR2(receptor;known_drug_target;Alzheimer_evidence);C2CD3(Alzheimer_evidence);ARHGEF15(Alzheimer_evidence);IFI27(Alzheimer_evidence);TRPM4(ion_channel;receptor;known_drug_target;Alzheimer_evidence)	105
456	201	AC;MFBA9BA46;PCGBA23	239	CT	PCGBA23	0.4309623430962343	False	Cross tissue	96.0	103.0	40.0	0.401673640167364	0.4309623430962343	0.16736401673640167	11	0.0547263681592039	0	0.0	0	0.0	0	0.0	4	0.0199004975124378	32	0.1592039800995024	6	0.0298507462686567	22	0.1094527363184079	18	0.0895522388059701	94	0.4676616915422885	116	0.5771144278606966	187	DDX39B(Alzheimer_evidence);SF3B1(Alzheimer_evidence);MT-ND1(enzyme;Alzheimer_evidence);CLK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);RBCK1(transcription_factor;Alzheimer_evidence);KMT2B(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);ATM(kinase;enzyme;known_drug_target;Alzheimer_evidence);SEC24C(Alzheimer_evidence);STK11IP(kinase;enzyme;Alzheimer_evidence);ANKZF1(enzyme;transcription_factor;Alzheimer_evidence);CC2D1A(Alzheimer_evidence);LAT(Alzheimer_evidence);MICAL1(enzyme;Alzheimer_evidence);VPS13C(Alzheimer_evidence);METTL3(enzyme;known_drug_target;Alzheimer_evidence);TMEM259(Alzheimer_evidence);SRRM2(Alzheimer_evidence);MUTYH(Alzheimer_evidence);STAT2(transcription_factor;Alzheimer_evidence);MALAT1(Alzheimer_evidence);RAPGEF3(known_drug_target;Alzheimer_evidence);SYVN1(Alzheimer_evidence);TGM1(enzyme;Alzheimer_evidence);USO1(Alzheimer_evidence);TRIP4(receptor;transcription_factor;Alzheimer_evidence)	106
733	161	AC;MFBA9BA46;PCGBA23	161	CT	AC	0.453416149068323	False	Cross tissue	73.0	48.0	40.0	0.453416149068323	0.2981366459627329	0.2484472049689441	12	0.0745341614906832	1	0.0062111801242236	4	0.0248447204968944	0	0.0	1	0.0062111801242236	33	0.2049689440993788	9	0.0559006211180124	15	0.093167701863354	23	0.1428571428571428	89	0.5527950310559007	102	0.6335403726708074	187	PDE7B(enzyme;known_drug_target;Alzheimer_evidence);TSPOAP1(Alzheimer_evidence);PICK1(Alzheimer_evidence);PHKG2(kinase;enzyme;known_drug_target;Alzheimer_evidence);LCMT1(enzyme;Alzheimer_evidence);CHRNA2(ion_channel;receptor;known_drug_target;Alzheimer_evidence);E2F1(transcription_factor;Alzheimer_evidence);RHOV(Alzheimer_evidence);GRIA4(ion_channel;receptor;known_drug_target;Alzheimer_evidence);B3GNT2(enzyme;Alzheimer_evidence);CERKL(Alzheimer_evidence);ATL2(Alzheimer_evidence);FLT3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);DTNB(transcription_factor;Alzheimer_evidence);DRAXIN(Alzheimer_evidence);DOCK4(Alzheimer_evidence);PRKCI(kinase;enzyme;known_drug_target;Alzheimer_evidence);MTRFR(Alzheimer_evidence);MCOLN1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);TDO2(enzyme;known_drug_target;Alzheimer_evidence);STIM2(Alzheimer_evidence);PPP1R1B(enzyme;Alzheimer_evidence);CELF1(Alzheimer_evidence);GABBR1(receptor;known_drug_target;Alzheimer_evidence);NUDT1(enzyme;Alzheimer_evidence)	107
457	141	AC;MFBA9BA46;PCGBA23	179	CT	MFBA9BA46	0.4301675977653631	False	Cross tissue	46.0	56.0	77.0	0.2569832402234637	0.3128491620111732	0.4301675977653631	10	0.0709219858156028	0	0.0	0	0.0	0	0.0	6	0.0425531914893617	33	0.2340425531914893	7	0.0496453900709219	11	0.0780141843971631	24	0.1702127659574468	95	0.6737588652482269	104	0.7375886524822695	186	CLK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);ARNT(receptor;Alzheimer_evidence);CAV1(Alzheimer_evidence);ALPL(enzyme;Alzheimer_evidence);SHROOM1(Alzheimer_evidence);ATM(kinase;enzyme;known_drug_target;Alzheimer_evidence);TINAGL1(enzyme;Alzheimer_evidence);UBA1(enzyme;Alzheimer_evidence);IKBKB(kinase;enzyme;known_drug_target;Alzheimer_evidence);LEF1(transcription_factor;Alzheimer_evidence);ATXN2(Alzheimer_evidence);GUSB(enzyme;Alzheimer_evidence);CRYBG1(Alzheimer_evidence);LPAR2(receptor;known_drug_target;Alzheimer_evidence);KIF26A(Alzheimer_evidence);SRGAP2C(Alzheimer_evidence);GRAP(Alzheimer_evidence);KMT2A(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);ABCB1(transporter;enzyme;known_drug_target;Alzheimer_evidence);OCLN(enzyme;Alzheimer_evidence);ENG(known_drug_target;Alzheimer_evidence);SLC30A1(transporter;known_drug_target;Alzheimer_evidence);GGT1(enzyme;Alzheimer_evidence);UBA7(enzyme;Alzheimer_evidence);KIF5A(Alzheimer_evidence)	108
1056	182	AC;MFBA9BA46;PCGBA23	195	CT	AC	0.6615384615384615	False	Cross tissue	129.0	50.0	16.0	0.6615384615384615	0.2564102564102564	0.08205128205128205	6	0.0329670329670329	2	0.0109890109890109	0	0.0	0	0.0	6	0.0329670329670329	39	0.2142857142857142	2	0.0109890109890109	17	0.0934065934065934	20	0.1098901098901098	87	0.478021978021978	116	0.6373626373626373	179	WDHD1(Alzheimer_evidence);PTDSS1(enzyme;Alzheimer_evidence);MRPS27(Alzheimer_evidence);KAT7(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);ARPC5L(Alzheimer_evidence);E2F1(transcription_factor;Alzheimer_evidence);CUL2(Alzheimer_evidence);ST3GAL3(enzyme;Alzheimer_evidence);ANAPC1(Alzheimer_evidence);GRK6(kinase;GPCR;enzyme;receptor;known_drug_target;Alzheimer_evidence);CLEC2L(Alzheimer_evidence);TM2D3(Alzheimer_evidence);NDUFAF6(Alzheimer_evidence);UBXN6(Alzheimer_evidence);VAMP2(Alzheimer_evidence);THOP1(enzyme;Alzheimer_evidence);KIF11(known_drug_target;Alzheimer_evidence);BCAS4(Alzheimer_evidence);NHLRC1(enzyme;Alzheimer_evidence);PDIK1L(kinase;enzyme;known_drug_target;Alzheimer_evidence);ZBTB24(transcription_factor;Alzheimer_evidence);GINS1(Alzheimer_evidence);BAG5(Alzheimer_evidence);UROS(enzyme;Alzheimer_evidence);USP14(enzyme;known_drug_target;Alzheimer_evidence)	109
914	137	AC;MFBA9BA46;PCGBA23	140	CT	MFBA9BA46	0.7214285714285714	False	Cross tissue	8.0	31.0	101.0	0.05714285714285714	0.22142857142857142	0.7214285714285714	12	0.0875912408759124	0	0.0	6	0.0437956204379562	0	0.0	3	0.0218978102189781	22	0.1605839416058394	15	0.1094890510948905	7	0.0510948905109489	26	0.1897810218978102	86	0.6277372262773723	98	0.7153284671532847	177	CHRNA7(ion_channel;receptor;known_drug_target;Alzheimer_evidence);LRRK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);CHRNA2(ion_channel;receptor;known_drug_target;Alzheimer_evidence);RHOV(Alzheimer_evidence);TENM2(Alzheimer_evidence);DTNB(transcription_factor;Alzheimer_evidence);TRANK1(Alzheimer_evidence);BLCAP(Alzheimer_evidence);GABRD(ion_channel;receptor;known_drug_target;Alzheimer_evidence);RBP4(known_drug_target;Alzheimer_evidence);CAMKK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);KITLG(kinase;enzyme;known_drug_target;Alzheimer_evidence);CYP46A1(known_drug_target;Alzheimer_evidence);FUT1(enzyme;Alzheimer_evidence);HTR3B(receptor;known_drug_target;Alzheimer_evidence);RCHY1(transcription_factor;Alzheimer_evidence);NLK(kinase;enzyme;known_drug_target;Alzheimer_evidence);MET(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);BCAS4(Alzheimer_evidence);TRIM46(Alzheimer_evidence);FFAR4(receptor;known_drug_target;Alzheimer_evidence);LRRTM3(Alzheimer_evidence);CRHR1(receptor;known_drug_target;Alzheimer_evidence);STRIP2(Alzheimer_evidence);GULP1(Alzheimer_evidence)	110
112	167	AC;MFBA9BA46;PCGBA23	198	CT	MFBA9BA46	0.4898989898989899	False	Cross tissue	39.0	62.0	97.0	0.19696969696969696	0.31313131313131315	0.4898989898989899	3	0.0179640718562874	0	0.0	1	0.0059880239520958	0	0.0	2	0.0119760479041916	30	0.1796407185628742	3	0.0179640718562874	6	0.0359281437125748	16	0.0958083832335329	115	0.688622754491018	128	0.7664670658682635	176	CASS4(Alzheimer_evidence);SON(Alzheimer_evidence);AP3B1(Alzheimer_evidence);IGFBP3(enzyme;Alzheimer_evidence);BRD8(known_drug_target;Alzheimer_evidence);CDYL(Alzheimer_evidence);GTF2I(transcription_factor;Alzheimer_evidence);ZFHX3(transcription_factor;Alzheimer_evidence);TXNDC12(Alzheimer_evidence);TTC28(Alzheimer_evidence);PTPN18(enzyme;receptor;Alzheimer_evidence);CDKAL1(kinase;enzyme;Alzheimer_evidence);CENPQ(Alzheimer_evidence);BCAM(Alzheimer_evidence);RPS29(Alzheimer_evidence);NLRP3(known_drug_target;Alzheimer_evidence);TLR3(receptor;known_drug_target;Alzheimer_evidence);TMEM59(Alzheimer_evidence);PTPRU(enzyme;receptor;known_drug_target;Alzheimer_evidence);NUDT1(enzyme;Alzheimer_evidence);NMT1(known_drug_target;Alzheimer_evidence);UBA7(enzyme;Alzheimer_evidence);EIF4B(Alzheimer_evidence);PHIP(enzyme;known_drug_target;Alzheimer_evidence);AIMP1(enzyme;Alzheimer_evidence)	111
