gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
RAB3A	ENSG00000105649.9	ENSG00000105649	MFBA9BA46	cross_pseudotime	pseudotime	0.047	cross_module	RAB3A	RAB3A, member RAS oncogene family		Alzheimer_evidence	1	0.0344689778368744	europepmc:0.27152611458925885;expression_atlas:0.04787256574810312	False	False	False	False	False	False	False	False	False	True
SAMD4A	ENSG00000020577.13	ENSG00000020577	MFBA9BA46	M35	pseudotime	0.045	per_module	SAMD4A	sterile alpha motif domain containing 4A		Alzheimer_evidence	1	0.0146444723597851	europepmc:0.1077388469100595;expression_atlas:0.0508255129924962	False	False	False	False	False	False	False	False	False	True
VASP	ENSG00000125753.13	ENSG00000125753	MFBA9BA46	M35	pseudotime	0.044	per_module	VASP	vasodilator stimulated phosphoprotein		Alzheimer_evidence	1	0.0154462694725915	europepmc:0.12703970199630701	False	False	False	False	False	False	False	False	False	True
KCNQ5	ENSG00000185760.15	ENSG00000185760	MFBA9BA46	cross_pseudotime	pseudotime	0.044	cross_module	KCNQ5	potassium voltage-gated channel subfamily Q member 5		ion_channel;known_drug_target;Alzheimer_evidence	3	0.1454905091916523	gwas_credible_sets:0.23280632469421095;europepmc:0.11448236599934475;expression_atlas:0.03556786862028031	False	False	True	False	False	False	False	False	True	True
CREBL2	ENSG00000111269.2	ENSG00000111269	AC	cross_pseudotime	pseudotime	0.044	cross_module	CREBL2	cAMP responsive element binding protein like 2			0	0.0		False	False	False	False	False	False	False	False	False	False
STXBP1	ENSG00000136854.19	ENSG00000136854	MFBA9BA46	M867	pseudotime	0.043	per_module	STXBP1	syntaxin binding protein 1		Alzheimer_evidence	1	0.0236373397046573	europepmc:0.18385661188121669;expression_atlas:0.042206131627939396	False	False	False	False	False	False	False	False	False	True
STX1B	ENSG00000099365.10	ENSG00000099365	MFBA9BA46	M867	pseudotime	0.042	per_module	STX1B	syntaxin 1B		Alzheimer_evidence	1	0.0166141594585991	europepmc:0.13664515372367417	False	False	False	False	False	False	False	False	False	True
VASP	ENSG00000125753.13	ENSG00000125753	MFBA9BA46	cross_pseudotime	pseudotime	0.042	cross_module	VASP	vasodilator stimulated phosphoprotein		Alzheimer_evidence	1	0.0154462694725915	europepmc:0.12703970199630701	False	False	False	False	False	False	False	False	False	True
ZC3H13	ENSG00000123200.16	ENSG00000123200	PCGBA23	cross_pseudotime	pseudotime	0.042	cross_module	ZC3H13	zinc finger CCCH-type containing 13		transcription_factor;Alzheimer_evidence	2	0.0126067794875781	europepmc:0.10368597492598204	False	False	False	False	False	False	False	True	False	True
GRIA3	ENSG00000125675.17	ENSG00000125675	MFBA9BA46	M867	pseudotime	0.04	per_module	GRIA3	glutamate ionotropic receptor AMPA type subunit 3		ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.1164705641200171	clinical_precedence:0.1654922726831635;europepmc:0.5117376180316556;expression_atlas:0.022773618966817614	False	False	True	False	False	False	True	False	True	True
VSNL1	ENSG00000163032.11	ENSG00000163032	MFBA9BA46	M867	pseudotime	0.04	per_module	VSNL1	visinin like 1		Alzheimer_evidence	1	0.1123721419745198	europepmc:0.9081714953086826;expression_atlas:0.06418683442114803	False	False	False	False	False	False	False	False	False	True
SULT4A1	ENSG00000130540.13	ENSG00000130540	MFBA9BA46	cross_pseudotime	pseudotime	0.04	cross_module	SULT4A1	sulfotransferase family 4A member 1		enzyme;Alzheimer_evidence	2	0.0088049306676847	expression_atlas:0.06139846610651431;europepmc:0.044074982826842524	False	False	False	False	False	True	False	False	False	True
INA	ENSG00000148798.10	ENSG00000148798	MFBA9BA46	cross_pseudotime	pseudotime	0.038	cross_module	INA	internexin neuronal intermediate filament protein alpha		Alzheimer_evidence	1	0.0213013568665025	europepmc:0.15021091388918204;expression_atlas:0.09993863578923677	False	False	False	False	False	False	False	False	False	True
BAZ1A	ENSG00000198604.10	ENSG00000198604	MFBA9BA46	cross_pseudotime	pseudotime	0.037	cross_module	BAZ1A	bromodomain adjacent to zinc finger domain 1A		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.0014783194187388	europepmc:0.012158615952232422	False	False	False	False	False	False	False	True	True	True
SNAP91	ENSG00000065609.14	ENSG00000065609	MFBA9BA46	M867	pseudotime	0.035	per_module	SNAP91	synaptosome associated protein 91		Alzheimer_evidence	1	0.0460150507753373	europepmc:0.3678481224588855;expression_atlas:0.042432799362399985	False	False	False	False	False	False	False	False	False	True
KCNQ5	ENSG00000185760.15	ENSG00000185760	MFBA9BA46	M867	pseudotime	0.033	per_module	KCNQ5	potassium voltage-gated channel subfamily Q member 5		ion_channel;known_drug_target;Alzheimer_evidence	3	0.1454905091916523	gwas_credible_sets:0.23280632469421095;europepmc:0.11448236599934475;expression_atlas:0.03556786862028031	False	False	True	False	False	False	False	False	True	True
APCDD1	ENSG00000154856.12	ENSG00000154856	AC	cross_pseudotime	pseudotime	0.033	cross_module	APCDD1	APC down-regulated 1		Alzheimer_evidence	1	0.0114569754952257	europepmc:0.09422927362980127	False	False	False	False	False	False	False	False	False	True
BOD1L1	ENSG00000038219.12	ENSG00000038219	PCGBA23	cross_pseudotime	pseudotime	0.033	cross_module	BOD1L1	biorientation of chromosomes in cell division 1 like 1		Alzheimer_evidence	1	0.0071152922660077	expression_atlas:0.058520577456855134	False	False	False	False	False	False	False	False	False	True
GRIN2A	ENSG00000183454.16	ENSG00000183454	MFBA9BA46	cross_pseudotime	pseudotime	0.029	cross_module	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A		ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.6151782725819345	clinical_precedence:0.9873578650612647;europepmc:0.48266045640476046;expression_atlas:0.01937961546337943	False	False	True	False	False	False	True	False	True	True
TAF1	ENSG00000147133.15	ENSG00000147133	PCGBA23	cross_pseudotime	pseudotime	0.029	cross_module	TAF1	TATA-box binding protein associated factor 1		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.290841940945942	crispr_screen:0.47462246497174854;europepmc:0.07580886707257772	False	False	False	False	False	False	False	True	True	True
RIMKLA	ENSG00000177181.14	ENSG00000177181	PCGBA23	cross_pseudotime	pseudotime	0.028	cross_module	RIMKLA	ribosomal modification protein rimK like family member A		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
NFKB1	ENSG00000109320.11	ENSG00000109320	MFBA9BA46	cross_pseudotime	pseudotime	0.026	cross_module	NFKB1	nuclear factor kappa B subunit 1		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.1147690553446627	europepmc:0.9439319063580603	False	False	False	False	False	False	False	True	True	True
FGFR3	ENSG00000068078.17	ENSG00000068078	AC	cross_pseudotime	pseudotime	0.025	cross_module	FGFR3	fibroblast growth factor receptor 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.3587599808568034	clinical_precedence:0.5454490211904267;europepmc:0.8702077313159343;expression_atlas:0.05280835477883369	True	False	False	False	False	True	True	False	True	True
SESN3	ENSG00000149212.11	ENSG00000149212	AC	cross_pseudotime	pseudotime	0.025	cross_module	SESN3	sestrin 3		Alzheimer_evidence	1	0.0096090762218022	europepmc:0.07903100368951074	False	False	False	False	False	False	False	False	False	True
SLC15A2	ENSG00000163406.10	ENSG00000163406	AC	M937	sqrt_parksc_demog_slope	0.49	per_module	SLC15A2	solute carrier family 15 member 2		transporter;known_drug_target;Alzheimer_evidence	3	0.0024509436700003	expression_atlas:0.02015808114697718	False	False	False	False	True	False	False	False	True	True
ARHGAP35	ENSG00000160007.18	ENSG00000160007	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.426	cross_module	ARHGAP35	Rho GTPase activating protein 35		Alzheimer_evidence	1	0.0368603978612456	gwas_credible_sets:0.05972065936099;europepmc:0.01823792392834863	False	False	False	False	False	False	False	False	False	True
GABRG1	ENSG00000163285.7	ENSG00000163285	AC	M119	sqrt_parksc_demog_slope	0.363	per_module	GABRG1	gamma-aminobutyric acid type A receptor subunit gamma1		ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.0953782895972065	clinical_precedence:0.14758195590686116;europepmc:0.1503784375758746;expression_atlas:0.08051248045711767	False	False	True	False	False	False	True	False	True	True
ARHGAP35	ENSG00000160007.18	ENSG00000160007	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.283	per_module	ARHGAP35	Rho GTPase activating protein 35		Alzheimer_evidence	1	0.0368603978612456	gwas_credible_sets:0.05972065936099;europepmc:0.01823792392834863	False	False	False	False	False	False	False	False	False	True
DAG1	ENSG00000173402.11	ENSG00000173402	AC	M119	sqrt_parksc_demog_slope	0.263	per_module	DAG1	dystroglycan 1		enzyme;Alzheimer_evidence	2	0.0104484331362195	europepmc:0.08593439563572271	False	False	False	False	False	True	False	False	False	True
ZFYVE19	ENSG00000166140.17	ENSG00000166140	AC	M745	sqrt_parksc_demog_slope	0.254	per_module	ZFYVE19	zinc finger FYVE-type containing 19		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
EPHX2	ENSG00000120915.13	ENSG00000120915	PCGBA23	M935	sqrt_parksc_demog_slope	0.2	per_module	EPHX2	epoxide hydrolase 2		enzyme;known_drug_target;Alzheimer_evidence	3	0.3534262468160848	gwas_credible_sets:0.5393069379396056;europepmc:0.8410480264338118	False	False	False	False	False	True	False	False	True	True
NR2F1	ENSG00000175745.11	ENSG00000175745	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.193	per_module	NR2F1	nuclear receptor subfamily 2 group F member 1		nuclear_receptor;receptor;known_drug_target	3	0.0		False	False	False	True	False	False	True	False	True	False
POU3F2	ENSG00000184486.9	ENSG00000184486	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.19	per_module	POU3F2	POU class 3 homeobox 2		transcription_factor;Alzheimer_evidence	2	0.0162014276019878	europepmc:0.12620981097749262;expression_atlas:0.02816311970241684	False	False	False	False	False	False	False	True	False	True
POU3F2	ENSG00000184486.9	ENSG00000184486	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.176	cross_module	POU3F2	POU class 3 homeobox 2		transcription_factor;Alzheimer_evidence	2	0.0162014276019878	europepmc:0.12620981097749262;expression_atlas:0.02816311970241684	False	False	False	False	False	False	False	True	False	True
TPCN1	ENSG00000186815.12	ENSG00000186815	PCGBA23	M935	sqrt_parksc_demog_slope	0.166	per_module	TPCN1	two pore segment channel 1		known_drug_target;Alzheimer_evidence	2	0.0314602789103957	europepmc:0.25874884965520606	False	False	False	False	False	False	False	False	True	True
MRAS	ENSG00000158186.12	ENSG00000158186	MFBA9BA46	M121	sqrt_parksc_demog_slope	0.16	per_module	MRAS	muscle RAS oncogene homolog		Alzheimer_evidence	1	0.0083155467304057	europepmc:0.06839221473130737	False	False	False	False	False	False	False	False	False	True
HIVEP3	ENSG00000127124.14	ENSG00000127124	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.155	cross_module	HIVEP3	HIVEP zinc finger 3		transcription_factor;Alzheimer_evidence	2	0.0104768455092704	europepmc:0.0805508306835398;expression_atlas:0.02246898373331527	False	False	False	False	False	False	False	True	False	True
EPHX2	ENSG00000120915.13	ENSG00000120915	MFBA9BA46	M935	sqrt_parksc_demog_slope	0.142	per_module	EPHX2	epoxide hydrolase 2		enzyme;known_drug_target;Alzheimer_evidence	3	0.3534262468160848	gwas_credible_sets:0.5393069379396056;europepmc:0.8410480264338118	False	False	False	False	False	True	False	False	True	True
FAM167A	ENSG00000154319.14	ENSG00000154319	PCGBA23	M935	sqrt_parksc_demog_slope	0.137	per_module	FAM167A	family with sequence similarity 167 member A		Alzheimer_evidence	1	0.0024454540593838	expression_atlas:0.020112931183872532	False	False	False	False	False	False	False	False	False	True
TMT1A	ENSG00000185432.11	ENSG00000185432	AC	M119	sqrt_parksc_demog_slope	0.136	per_module	TMT1A	thiol methyltransferase 1A		enzyme;Alzheimer_evidence	2	0.0240754932164382	europepmc:0.18844493429673084;expression_atlas:0.03826742709637061	False	False	False	False	False	True	False	False	False	True
ALDH5A1	ENSG00000112294.12	ENSG00000112294	PCGBA23	M935	sqrt_parksc_demog_slope	0.134	per_module	ALDH5A1	aldehyde dehydrogenase 5 family member A1		enzyme;known_drug_target;Alzheimer_evidence	3	0.2822072578898084	clinical_precedence:0.4593254915287803;europepmc:0.07898878627300993;expression_atlas:0.04205607812432506	False	False	False	False	False	True	False	False	True	True
TRIL	ENSG00000255690.2	ENSG00000255690	AC	M937	sqrt_parksc_demog_slope	0.124	per_module	TRIL	TLR4 interactor with leucine rich repeats		Alzheimer_evidence	1	0.0060574662939119	expression_atlas:0.04678070646834529;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True
LRRN1	ENSG00000175928.5	ENSG00000175928	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.122	per_module	LRRN1	leucine rich repeat neuronal 1		Alzheimer_evidence	1	0.0273170843147367	europepmc:0.2246726471339948	False	False	False	False	False	False	False	False	False	True
TTYH1	ENSG00000167614.13	ENSG00000167614	MFBA9BA46	M935	sqrt_parksc_demog_slope	0.121	per_module	TTYH1	tweety family member 1			0	0.0		False	False	False	False	False	False	False	False	False	False
RFTN2	ENSG00000162944.10	ENSG00000162944	PCGBA23	M121	sqrt_parksc_demog_slope	0.119	per_module	RFTN2	raftlin family member 2			0	0.0		False	False	False	False	False	False	False	False	False	False
BDNF-AS	ENSG00000245573.7	ENSG00000245573	PCGBA23	M935	sqrt_parksc_demog_slope	0.119	per_module	BDNF-AS	BDNF antisense RNA			0	0.0		False	False	False	False	False	False	False	False	False	False
SASH1	ENSG00000111961.17	ENSG00000111961	PCGBA23	M121	sqrt_parksc_demog_slope	0.118	per_module	SASH1	SAM and SH3 domain containing 1		Alzheimer_evidence	1	0.0265447715887985	europepmc:0.19493976504080643;expression_atlas:0.09352361257140164	False	False	False	False	False	False	False	False	False	True
MXI1	ENSG00000119950.20	ENSG00000119950	MFBA9BA46	M121	sqrt_parksc_demog_slope	0.116	per_module	MXI1	MAX interactor 1, dimerization protein		Alzheimer_evidence	1	0.0214382032673911	europepmc:0.1659988816811732;expression_atlas:0.04128880338707142	False	False	False	False	False	False	False	False	False	True
FGFR3	ENSG00000068078.17	ENSG00000068078	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.114	cross_module	FGFR3	fibroblast growth factor receptor 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.3587599808568034	clinical_precedence:0.5454490211904267;europepmc:0.8702077313159343;expression_atlas:0.05280835477883369	True	False	False	False	False	True	True	False	True	True
MRAS	ENSG00000158186.12	ENSG00000158186	PCGBA23	M121	sqrt_parksc_demog_slope	0.111	per_module	MRAS	muscle RAS oncogene homolog		Alzheimer_evidence	1	0.0083155467304057	europepmc:0.06839221473130737	False	False	False	False	False	False	False	False	False	True
SNX22	ENSG00000157734.13	ENSG00000157734	MFBA9BA46	M937	sqrt_parksc_demog_slope	0.111	per_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
CTSF	ENSG00000174080.10	ENSG00000174080	AC	M937	sqrt_parksc_demog_slope	0.11	per_module	CTSF	cathepsin F		enzyme;known_drug_target;Alzheimer_evidence	3	0.0140650795263489	europepmc:0.11567993907864527	False	False	False	False	False	True	False	False	True	True
GRAMD2B	ENSG00000155324.9	ENSG00000155324	AC	M119	sqrt_parksc_demog_slope	0.109	per_module	GRAMD2B	GRAM domain containing 2B		Alzheimer_evidence	1	0.0129344856505366	expression_atlas:0.08548361252968864;europepmc:0.08359048467159791	False	False	False	False	False	False	False	False	False	True
LDHD	ENSG00000166816.13	ENSG00000166816	MFBA9BA46	M935	sqrt_parksc_demog_slope	0.1	per_module	LDHD	lactate dehydrogenase D		enzyme;Alzheimer_evidence	2	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	True	False	False	False	True
FZD9	ENSG00000188763.4	ENSG00000188763	PCGBA23	M121	sqrt_parksc_demog_slope	0.098	per_module	FZD9	frizzled class receptor 9		GPCR;receptor;known_drug_target;Alzheimer_evidence	4	0.003695798546847	europepmc:0.030396539880581056	False	True	False	False	False	False	True	False	True	True
FAM171A1	ENSG00000148468.16	ENSG00000148468	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.098	per_module	FAM171A1	family with sequence similarity 171 member A1			0	0.0		False	False	False	False	False	False	False	False	False	False
TMEM129	ENSG00000168936.10	ENSG00000168936	MFBA9BA46	M937	sqrt_parksc_demog_slope	0.094	per_module	TMEM129	transmembrane protein 129, E3 ubiquitin ligase		enzyme;Alzheimer_evidence	2	0.001970873102205	expression_atlas:0.01620968299309712	False	False	False	False	False	True	False	False	False	True
ADHFE1	ENSG00000147576.15	ENSG00000147576	PCGBA23	M935	sqrt_parksc_demog_slope	0.093	per_module	ADHFE1	alcohol dehydrogenase iron containing 1		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
GJA1	ENSG00000152661.7	ENSG00000152661	AC	M119	sqrt_parksc_demog_slope	0.092	per_module	GJA1	gap junction protein alpha 1		known_drug_target;Alzheimer_evidence	2	0.1086773604390652	europepmc:0.8763745130923083;expression_atlas:0.06982206189463229	False	False	False	False	False	False	False	False	True	True
FGFR3	ENSG00000068078.17	ENSG00000068078	AC	M937	sqrt_parksc_demog_slope	0.092	per_module	FGFR3	fibroblast growth factor receptor 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.3587599808568034	clinical_precedence:0.5454490211904267;europepmc:0.8702077313159343;expression_atlas:0.05280835477883369	True	False	False	False	False	True	True	False	True	True
SOX12	ENSG00000177732.8	ENSG00000177732	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.091	per_module	SOX12	SRY-box transcription factor 12		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
MTSS2	ENSG00000132613.14	ENSG00000132613	PCGBA23	M121	sqrt_parksc_demog_slope	0.09	per_module	MTSS2	MTSS I-BAR domain containing 2		Alzheimer_evidence	1	0.0336859857433596	gwas_credible_sets:0.051481975076364574;europepmc:0.07439373927147067;expression_atlas:0.009415198192735836	False	False	False	False	False	False	False	False	False	True
TBC1D14	ENSG00000132405.18	ENSG00000132405	PCGBA23	M121	sqrt_parksc_demog_slope	0.088	per_module	TBC1D14	TBC1 domain family member 14			0	0.0		False	False	False	False	False	False	False	False	False	False
TMT1A	ENSG00000185432.11	ENSG00000185432	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.088	cross_module	TMT1A	thiol methyltransferase 1A		enzyme;Alzheimer_evidence	2	0.0240754932164382	europepmc:0.18844493429673084;expression_atlas:0.03826742709637061	False	False	False	False	False	True	False	False	False	True
VAC14-AS1	ENSG00000214353.7	ENSG00000214353	PCGBA23	M121	sqrt_parksc_demog_slope	0.087	per_module	VAC14-AS1	VAC14 antisense RNA 1		Alzheimer_evidence	1	0.0047953664749034	expression_atlas:0.03944006862082847	False	False	False	False	False	False	False	False	False	True
MXI1	ENSG00000119950.20	ENSG00000119950	PCGBA23	M121	sqrt_parksc_demog_slope	0.084	per_module	MXI1	MAX interactor 1, dimerization protein		Alzheimer_evidence	1	0.0214382032673911	europepmc:0.1659988816811732;expression_atlas:0.04128880338707142	False	False	False	False	False	False	False	False	False	True
APH1B	ENSG00000138613.13	ENSG00000138613	PCGBA23	M935	sqrt_parksc_demog_slope	0.084	per_module	APH1B	aph-1B gamma-secretase subunit		Alzheimer_evidence	1	0.6090250464013078	gwas_credible_sets:0.8373290004469826;clinical_precedence:0.6224689064784766;europepmc:0.39841780962277046	False	False	False	False	False	False	False	False	False	True
APCDD1	ENSG00000154856.12	ENSG00000154856	AC	M937	sqrt_parksc_demog_slope	0.084	per_module	APCDD1	APC down-regulated 1		Alzheimer_evidence	1	0.0114569754952257	europepmc:0.09422927362980127	False	False	False	False	False	False	False	False	False	True
ZHX1	ENSG00000165156.14	ENSG00000165156	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.083	per_module	ZHX1	zinc fingers and homeoboxes 1		transcription_factor;Alzheimer_evidence	2	0.2701323085259693	crispr_screen:0.4443471355411483	False	False	False	False	False	False	False	True	False	True
ZNF616	ENSG00000204611.6	ENSG00000204611	PCGBA23	M745	sqrt_parksc_demog_slope	0.083	per_module	ZNF616	zinc finger protein 616		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
CAMK2G	ENSG00000148660.20	ENSG00000148660	AC	M937	sqrt_parksc_demog_slope	0.083	per_module	CAMK2G	calcium/calmodulin dependent protein kinase II gamma		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0502367130992134	europepmc:0.3650118037733027;gwas_credible_sets:0.03853287065639169	True	False	False	False	False	True	False	False	True	True
C5	ENSG00000106804.7	ENSG00000106804	MFBA9BA46	M937	sqrt_parksc_demog_slope	0.082	per_module	C5	complement C5		enzyme;receptor;known_drug_target;Alzheimer_evidence	4	0.0955756500292949	europepmc:0.7860734347131546	False	False	False	False	False	True	True	False	True	True
NCKAP1L	ENSG00000123338.12	ENSG00000123338	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.081	cross_module	NCKAP1L	NCK associated protein 1 like		Alzheimer_evidence	1	0.0083155467304057	europepmc:0.06839221473130737	False	False	False	False	False	False	False	False	False	True
TEAD1	ENSG00000187079.16	ENSG00000187079	AC	M119	sqrt_parksc_demog_slope	0.08	per_module	TEAD1	TEA domain transcription factor 1		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3284513621452395	gwas_credible_sets:0.5299261311014144;europepmc:0.18889656296159238;expression_atlas:0.04079660169244076	False	False	False	False	False	False	False	True	True	True
CTDSPL	ENSG00000144677.14	ENSG00000144677	PCGBA23	M121	sqrt_parksc_demog_slope	0.079	per_module	CTDSPL	CTD small phosphatase like		enzyme;Alzheimer_evidence	2	0.0014783194187388	europepmc:0.012158615952232422	False	False	False	False	False	True	False	False	False	True
FGFR3	ENSG00000068078.17	ENSG00000068078	PCGBA23	M935	sqrt_parksc_demog_slope	0.079	per_module	FGFR3	fibroblast growth factor receptor 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.3587599808568034	clinical_precedence:0.5454490211904267;europepmc:0.8702077313159343;expression_atlas:0.05280835477883369	True	False	False	False	False	True	True	False	True	True
PBXIP1	ENSG00000163346.16	ENSG00000163346	AC	M119	sqrt_parksc_demog_slope	0.077	per_module	PBXIP1	PBX homeobox interacting protein 1		transcription_factor;Alzheimer_evidence	2	0.0632185095222374	europepmc:0.4991651197426705;expression_atlas:0.08313247676059753	False	False	False	False	False	False	False	True	False	True
PAMR1	ENSG00000149090.11	ENSG00000149090	MFBA9BA46	M935	sqrt_parksc_demog_slope	0.077	per_module	PAMR1	peptidase domain containing associated with muscle regeneration 1		enzyme;Alzheimer_evidence	2	0.0014783194187388	europepmc:0.012158615952232422	False	False	False	False	False	True	False	False	False	True
MLC1	ENSG00000100427.15	ENSG00000100427	AC	M119	sqrt_parksc_demog_slope	0.076	per_module	MLC1	modulator of VRAC current 1		Alzheimer_evidence	1	0.0297413165659222	europepmc:0.23196669181890006;expression_atlas:0.05057738073489685	False	False	False	False	False	False	False	False	False	True
ITGB8	ENSG00000105855.9	ENSG00000105855	AC	M119	sqrt_parksc_demog_slope	0.076	per_module	ITGB8	integrin subunit beta 8		known_drug_target;Alzheimer_evidence	2	0.0136476786756138	europepmc:0.09356279177486487;expression_atlas:0.07473673511676504	False	False	False	False	False	False	False	False	True	True
GRAMD2B	ENSG00000155324.9	ENSG00000155324	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.076	cross_module	GRAMD2B	GRAM domain containing 2B		Alzheimer_evidence	1	0.0129344856505366	expression_atlas:0.08548361252968864;europepmc:0.08359048467159791	False	False	False	False	False	False	False	False	False	True
ARHGEF6	ENSG00000129675.15	ENSG00000129675	AC	M119	sqrt_parksc_demog_slope	0.074	per_module	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6		Alzheimer_evidence	1	0.0083155467304057	europepmc:0.06839221473130737	False	False	False	False	False	False	False	False	False	True
LINC01338	ENSG00000281327.1	ENSG00000281327	MFBA9BA46	M121	sqrt_parksc_demog_slope	0.074	per_module	LINC01338	long intergenic non-protein coding RNA 1338			0	0.0		False	False	False	False	False	False	False	False	False	False
HDAC5	ENSG00000108840.15	ENSG00000108840	AC	M745	sqrt_parksc_demog_slope	0.073	per_module	HDAC5	histone deacetylase 5		enzyme;known_drug_target;Alzheimer_evidence	3	0.0149444852388173	europepmc:0.12291271718368059	False	False	False	False	False	True	False	False	True	True
C16orf96	ENSG00000205832.7	ENSG00000205832	MFBA9BA46	M937	sqrt_parksc_demog_slope	0.073	per_module	C16orf96	chromosome 16 open reading frame 96			0	0.0		False	False	False	False	False	False	False	False	False	False
GOLM2	ENSG00000166734.18	ENSG00000166734	AC	M119	sqrt_parksc_demog_slope	0.072	per_module	GOLM2	golgi membrane protein 2		Alzheimer_evidence	1	0.0226139930194511	gwas_credible_sets:0.037198301366364074	False	False	False	False	False	False	False	False	False	True
MIR9-1HG	ENSG00000125462.16	ENSG00000125462	PCGBA23	M935	sqrt_parksc_demog_slope	0.072	per_module	MIR9-1HG	MIR9-1 host gene			0	0.0		False	False	False	False	False	False	False	False	False	False
CRYL1	ENSG00000165475.13	ENSG00000165475	AC	M937	sqrt_parksc_demog_slope	0.072	per_module	CRYL1	crystallin lambda 1		enzyme;Alzheimer_evidence	2	0.0096832622750456	europepmc:0.07964115581155201	False	False	False	False	False	True	False	False	False	True
APPL2	ENSG00000136044.11	ENSG00000136044	AC	M119	sqrt_parksc_demog_slope	0.071	per_module	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2			0	0.0		False	False	False	False	False	False	False	False	False	False
PLXNB1	ENSG00000164050.12	ENSG00000164050	AC	M119	sqrt_parksc_demog_slope	0.071	per_module	PLXNB1	plexin B1		Alzheimer_evidence	1	0.0372347464215164	europepmc:0.2976788991343226;expression_atlas:0.03425101373482187	False	False	False	False	False	False	False	False	False	True
RAB23	ENSG00000112210.11	ENSG00000112210	MFBA9BA46	M745	sqrt_parksc_demog_slope	0.071	per_module	RAB23	RAB23, member RAS oncogene family		Alzheimer_evidence	1	0.2203643004855816	gwas_credible_sets:0.36248254135392927	False	False	False	False	False	False	False	False	False	True
FAM171A1	ENSG00000148468.16	ENSG00000148468	PCGBA23	M745	sqrt_parksc_demog_slope	0.071	per_module	FAM171A1	family with sequence similarity 171 member A1			0	0.0		False	False	False	False	False	False	False	False	False	False
WLS	ENSG00000116729.13	ENSG00000116729	AC	M119	sqrt_parksc_demog_slope	0.07	per_module	WLS	Wnt ligand secretion mediator		Alzheimer_evidence	1	0.0101096516027585	europepmc:0.08314804614666943	False	False	False	False	False	False	False	False	False	True
RXRA	ENSG00000186350.9	ENSG00000186350	PCGBA23	M121	sqrt_parksc_demog_slope	0.07	per_module	RXRA	retinoid X receptor alpha		receptor;known_drug_target;Alzheimer_evidence	3	0.1144649104528843	clinical_precedence:0.1587374860430344;europepmc:0.5909719995253455	False	False	False	False	False	False	True	False	True	True
RAB9A	ENSG00000123595.7	ENSG00000123595	PCGBA23	M121	sqrt_parksc_demog_slope	0.07	per_module	RAB9A	RAB9A, member RAS oncogene family		Alzheimer_evidence	1	0.3507298818928321	crispr_screen:0.5720619448431341;europepmc:0.09363822979878995;expression_atlas:0.008107531777078082	False	False	False	False	False	False	False	False	False	True
