Gene	r_cogn_global	p_cogn_global	r_pseudotime	p_pseudotime	r_cogng_demog_slope	p_cogng_demog_slope	r_motor10_demog_slope	p_motor10_demog_slope	r_sqrt_parksc_demog_slope	p_sqrt_parksc_demog_slope	max_abs_r	module_id	module_type	selected
ME_M32	0.03823001412610464	0.5355052621312705	-0.01941030997005644	0.7531315307722803	0.042530994333699224	0.4905756652241928	0.05450089601427307	0.3768726406082738	-0.09509072556689165	0.12255242491086767	0.09509072556689165	32	CT	False
ME_M34	0.15106886266774697	0.013826407900691041	-0.16033841711932825	0.008930067244802574	0.08569699297418766	0.16422196165106503	-0.02107065770745906	0.7327859948853497	-0.09589813671227425	0.11939451771330425	0.16033841711932825	34	CT	False
ME_M36	-0.024520239572879698	0.6911216209689791	0.0015242555376621329	0.9802976059782496	0.06520619048819257	0.29024335240558863	0.018270497284562773	0.7671988678512185	0.07110748684848414	0.24869095391829557	0.07110748684848414	36	CT	True
ME_M374	0.006572936832579652	0.9151896259953443	0.0050837586565817645	0.9343549477071224	-0.013588118144597348	0.8257441788786104	-0.09678489269457868	0.11599971564159903	0.07169820637298796	0.2447717689719787	0.09678489269457868	374	CT	False
ME_M376	0.1894989617002853	0.001945960367734189	-0.1888566167050718	0.002017375860814376	0.15150129233745402	0.01355400588433426	0.038188563105112525	0.5359480916858982	0.011178058065185174	0.8562804009750327	0.1894989617002853	376	CT	False
ME_M38	0.17278218278028748	0.004792818105259397	-0.14123769557686416	0.02145644649348059	0.11612163515238409	0.059055723243086646	-0.031705493762046615	0.6073796744559828	-0.08120589986875952	0.1875489580122864	0.17278218278028748	38	CT	False
ME_M396	-0.1162900990004464	0.0586863513500456	0.07567939087790371	0.2194811077686465	-0.10464807981978898	0.08909982383814959	-0.10600990777237654	0.0849943622046651	0.04949299011063852	0.4223385646093878	0.1162900990004464	396	CT	False
ME_M417	-0.056148148422294125	0.36259934402844207	0.07899627843401753	0.1998807721658032	0.03887413168055476	0.5286476672824636	0.04195798115328556	0.49644293073889023	-0.0468019868682928	0.4480347864599194	0.07899627843401753	417	CT	False
ME_M520	-0.028365651851180684	0.6457538114080261	-0.013617588161641717	0.825372303491031	-0.01812473030686388	0.7690035171268245	0.06919576821661909	0.2616726484008879	-0.02130172864403902	0.7299688741364088	0.06919576821661909	520	CT	False
ME_M541	0.023234109818796183	0.7065550437207283	-0.026132290631948094	0.6719566016390701	-0.005241867773471051	0.9323181344096847	0.05109756434690189	0.4074342472390673	-0.021894705420333463	0.7227561878747567	0.05109756434690189	541	CT	False
ME_M56	-0.08610683250716822	0.16220659914675564	0.12507745341372725	0.04190277965433959	-0.007734040238444436	0.9002799078640443	-0.04902064603716236	0.4267857808127988	0.055400869023872694	0.3690322488407046	0.12507745341372725	56	CT	True
ME_M57	0.023458601806072628	0.7038522913780958	-0.034993797238725616	0.5706200393215195	-0.05020510873538352	0.4156851133067326	0.034813120639894134	0.5726121794997259	-0.04438921580529016	0.4718064735169886	0.05020510873538352	57	CT	False
ME_M584	0.006011156752669732	0.9224144313833005	0.008429539293467016	0.8913653971273434	0.0009412998633386015	0.9878320794272072	0.05002381838085815	0.4173730753286161	-0.037078425368731946	0.5478756931825602	0.05002381838085815	584	CT	True
ME_M589	0.016489880933464186	0.7893267103314595	-0.05310826120279758	0.38920455712798363	0.022787064900410315	0.7119481452813512	-0.01983778529135415	0.7478763787518269	0.07722559809233437	0.2101798891685316	0.07722559809233437	589	CT	True
ME_M59	-0.026738709241370062	0.6648008452141707	0.006193657985854354	0.9200666364560112	-0.11748035080872375	0.05613062164296914	0.01582135147787927	0.7976794557875715	0.0247302045411565	0.6886139342462506	0.11748035080872375	59	CT	False
ME_M590	0.009528631289030365	0.877306087834608	-0.08291969418086567	0.178375904479297	0.028353687671137683	0.6458930588773976	0.014751512530589166	0.8110939176485301	-0.034567257429781804	0.575328328899152	0.08291969418086567	590	CT	False
ME_M60	0.0247413265952016	0.6884811941353949	-0.08870903764230814	0.14984121967251937	-0.050488894821685504	0.413050895724979	-0.0009691166243614765	0.9874725288807938	-0.07028165221566338	0.2542428452702213	0.08870903764230814	60	CT	False
ME_M61	0.07573412985774257	0.21914688860581458	0.0014397074980930322	0.9813902637091723	0.0928084786650689	0.13182994923786545	0.013562093553148882	0.8260726095571927	-0.01728123590134073	0.7794704541837397	0.0928084786650689	61	CT	True
ME_M635	0.14407767699616206	0.01894641815348577	-0.124717765913329	0.042500310927349315	0.18533457554040222	0.002453232551755392	0.04715830623466817	0.4445824290273996	-0.13612195651647102	0.02670841700400235	0.18533457554040222	635	CT	False
ME_M637	-0.20434351377683707	0.000819499957636574	0.19541171538356414	0.001389080520754783	-0.21225547286647875	0.0005039359998278585	-0.06266131137955508	0.30952025417878926	0.1141904227401442	0.06342876745066155	0.21225547286647875	637	CT	True
ME_M644	0.05219518011089843	0.397420914779855	-0.08688404915828944	0.15843573551721368	0.1226260800263675	0.046118834319395306	0.10111492387861347	0.10049416160806121	-0.061069990755137665	0.321992060708081	0.1226260800263675	644	CT	False
ME_M65	-0.09788822064070081	0.11188165807978484	0.11940289734908599	0.05219753608189421	-0.09855908017191664	0.10943435868574136	-0.059253830513922356	0.33661895143426573	0.14682292454527673	0.016766824765922186	0.14682292454527673	65	CT	True
ME_M66	0.06920466918444981	0.261611146223677	-0.07404630519934174	0.22962003703395292	0.08913099522691977	0.1479053582049164	0.03852508834162105	0.5323582316767196	-0.16127905826451935	0.008531890465271932	0.16127905826451935	66	CT	False
